time_ms,s1_c01,s1_c02,s1_c03,s1_c04,s1_c05,s1_c06,s1_c07,s1_c08,s1_c09,s1_c10,s1_c11,s1_c12,s1_c13,s1_c14,s1_c15,s1_c16,s2_c01,s2_c02,s2_c03,s2_c04,s2_c05,s2_c06,s2_c07,s2_c08,s2_c09,s2_c10,s2_c11,s2_c12,s2_c13,s2_c14,s2_c15,s2_c16,s3_c01,s3_c02,s3_c03,s3_c04,s3_c05,s3_c06,s3_c07,s3_c08,s3_c09,s3_c10,s3_c11,s3_c12,s3_c13,s3_c14,s3_c15,s3_c16,s4_c01,s4_c02,s4_c03,s4_c04,s4_c05,s4_c06,s4_c07,s4_c08,s4_c09,s4_c10,s4_c11,s4_c12,s4_c13,s4_c14,s4_c15,s4_c16,s5_c01,s5_c02,s5_c03,s5_c04,s5_c05,s5_c06,s5_c07,s5_c08,s5_c09,s5_c10,s5_c11,s5_c12,s5_c13,s5_c14,s5_c15,s5_c16,s6_c01,s6_c02,s6_c03,s6_c04,s6_c05,s6_c06,s6_c07,s6_c08,s6_c09,s6_c10,s6_c11,s6_c12,s6_c13,s6_c14,s6_c15,s6_c16,s7_c01,s7_c02,s7_c03,s7_c04,s7_c05,s7_c06,s7_c07,s7_c08,s7_c09,s7_c10,s7_c11,s7_c12,s7_c13,s7_c14,s7_c15,s7_c16,s8_c01,s8_c02,s8_c03,s8_c04,s8_c05,s8_c06,s8_c07,s8_c08,s8_c09,s8_c10,s8_c11,s8_c12,s8_c13,s8_c14,s8_c15,s8_c16
14086,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1074.6,1243.4,3500.0,3500.0,1008.5,1155.7,3500.0,3500.0,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
14187,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1074.6,1243.4,3500.0,3500.0,1008.5,1155.7,3500.0,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
14290,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,1062.7,1074.6,1243.4,3500.0,998.0,1008.5,1155.7,3500.0,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
14392,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,1062.7,1074.6,1243.4,3500.0,998.0,1008.5,1155.7,3500.0,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
14492,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,1062.7,1074.6,1243.4,3500.0,998.0,1008.5,1155.7,3500.0,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
14596,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,1062.7,1074.6,1243.4,3500.0,998.0,1008.5,1155.7,3500.0,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
14697,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1169.8,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,1062.7,1074.6,1243.4,3500.0,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
14798,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1169.8,3500.0,3500.0,3500.0,1127.5,3500.0,3500.0,3500.0,1231.4,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
14899,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1169.8,3500.0,3500.0,3500.0,1127.5,3500.0,3500.0,3500.0,1231.4,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
15003,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1169.8,3500.0,3500.0,3500.0,1127.5,3500.0,3500.0,3500.0,1231.4,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
15107,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1169.8,3500.0,3500.0,3500.0,1127.5,3500.0,3500.0,3500.0,1231.4,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
15209,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1169.8,3500.0,3500.0,3500.0,1127.5,3500.0,3500.0,3500.0,1231.4,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
15310,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1169.8,3500.0,3500.0,3500.0,1127.5,3500.0,3500.0,3500.0,1231.4,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
15410,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1169.8,3500.0,3500.0,3500.0,1127.5,3500.0,3500.0,3500.0,1231.4,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
15513,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,3500.0,1231.4,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
15614,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.4,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
15716,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.4,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
15818,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.4,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
15921,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.4,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
16024,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
16124,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
