local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771961035.765,2,0,1,263.50,327.20,710.00,5,2526236
1771961035.765,2,1,1,430.30,281.90,772.40,5,2526236
1771961035.765,2,2,1,433.90,174.80,773.90,5,2526236
1771961035.765,2,3,1,464.10,46.90,799.90,5,2526236
1771961035.765,2,4,1,365.20,369.40,651.70,5,2526236
1771961035.765,2,5,1,492.30,290.10,665.20,5,2526236
1771961035.765,2,6,1,503.10,165.70,666.70,5,2526236
1771961035.765,2,7,1,564.00,5.50,680.00,5,2526236
1771961035.765,2,8,1,1037.60,647.80,459.00,5,2526236
1771961035.765,2,9,1,437.30,282.80,548.60,5,2526236
1771961035.765,2,10,1,435.30,174.60,548.80,5,2526236
1771961035.765,2,11,1,462.30,47.60,541.00,5,2526236
1771961035.765,2,12,1,261.00,326.20,497.60,5,2526236
1771961035.765,2,13,1,357.00,272.30,464.70,5,2526236
1771961035.765,2,14,1,378.10,182.20,455.90,5,2526236
1771961035.765,2,15,1,385.60,79.40,441.80,255,2526236
1771961035.765,3,0,1,441.90,-413.80,416.50,255,2528733
1771961035.765,3,1,1,526.40,-307.30,393.90,255,2528733
1771961035.765,3,2,1,546.60,-172.70,385.50,255,2528733
1771961035.765,3,3,1,518.80,-36.90,382.10,255,2528733
1771961035.765,3,4,1,2577.30,-1298.30,239.60,5,2528733
1771961035.765,3,5,1,582.70,-314.70,529.20,255,2528733
1771961035.765,3,6,1,589.60,-167.00,528.30,5,2528733
1771961035.765,3,7,1,498.00,-45.50,535.90,5,2528733
1771961035.765,3,8,1,2640.50,-1324.50,975.90,5,2528733
1771961035.765,3,9,1,570.00,-313.00,675.60,255,2528733
1771961035.765,3,10,1,602.40,-165.30,679.90,5,2528733
1771961035.765,3,11,1,574.10,-14.00,681.40,5,2528733
1771961035.765,3,12,1,2576.70,-1298.10,1747.10,5,2528733
1771961035.765,3,13,1,575.90,-313.80,833.20,255,2528733
1771961035.765,3,14,1,574.10,-169.10,832.50,5,2528733
1771961035.765,3,15,1,503.40,-43.30,817.60,5,2528733
1771961035.765,4,0,1,474.70,-898.00,280.30,10,2528768
1771961035.765,4,1,1,807.70,-899.20,181.50,255,2528768
1771961035.765,4,2,1,1070.40,-722.80,123.40,10,2528768
1771961035.765,4,3,1,1096.40,-423.70,145.20,255,2528768
