local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771900220.221,3,9,1,851.50,-357.40,651.40,255,1445226
1771900220.221,3,10,1,827.90,-166.40,654.50,5,1445226
1771900220.221,3,11,1,1965.50,506.40,485.50,5,1445226
1771900220.221,3,12,1,710.90,-507.50,481.80,255,1445226
1771900220.221,3,13,1,733.50,-341.90,490.60,5,1445226
1771900220.221,3,14,1,718.80,-180.80,496.70,5,1445226
1771900220.221,3,15,1,2004.90,522.80,-98.30,5,1445226
1771900220.221,1,0,1,1955.50,542.50,1523.90,255,1441839
1771900220.221,1,1,1,2809.90,1420.30,1963.60,255,1441839
1771900220.221,1,2,1,1758.10,1569.50,1614.20,255,1441839
1771900220.221,1,3,1,1228.70,1767.30,1516.20,5,1441839
1771900220.221,1,4,1,2105.90,562.30,1015.40,255,1441839
1771900220.221,1,5,1,1428.80,848.20,938.40,255,1441839
1771900220.221,1,6,1,1828.10,1623.20,1035.80,255,1441839
1771900220.221,1,7,1,734.70,1123.60,886.20,5,1441839
1771900220.221,1,8,1,2908.00,667.90,376.60,255,1441839
1771900220.221,1,9,1,2541.80,1309.20,401.60,255,1441839
1771900220.221,1,10,1,1933.50,1704.10,445.30,255,1441839
1771900220.221,1,11,1,1314.10,1878.70,487.10,5,1441839
1771900220.221,1,12,1,1565.30,491.20,137.80,255,1441839
1771900220.221,1,13,1,1469.00,864.80,136.20,255,1441839
1771900220.221,1,14,1,1188.60,1132.50,181.80,255,1441839
1771900220.221,1,15,1,943.00,1395.00,176.80,255,1441839
1771900220.315,4,0,1,681.10,-472.60,417.70,5,1445278
1771900220.315,4,1,1,671.90,-642.50,457.90,5,1445278
1771900220.315,4,2,1,1025.10,-1219.60,311.20,10,1445278
1771900220.315,4,3,1,770.70,-1389.60,434.70,255,1445278
1771900220.315,4,4,1,746.10,-426.00,577.90,5,1445278
1771900220.315,4,5,1,689.70,-579.30,639.00,10,1445278
1771900220.315,4,6,1,3190.30,-2853.60,434.10,255,1445278
1771900220.315,4,7,1,1874.90,-2708.20,770.60,255,1445278
1771900220.315,4,8,1,755.50,-371.20,744.60,5,1445278
1771900220.315,4,9,1,736.10,-534.40,802.50,5,1445278
1771900220.315,4,10,1,3427.50,-2582.30,1432.30,255,1445278
1771900220.315,4,11,1,1972.10,-2435.40,1490.20,255,1445278
1771900220.315,4,12,1,756.90,-315.80,910.40,5,1445278
1771900220.315,4,13,1,768.00,-477.90,981.10,5,1445278
1771900220.315,4,14,0,0.00,0.00,0.00,2,1445278
1771900220.315,4,15,1,2879.20,-2913.40,2839.60,255,1445278
1771900220.315,2,0,1,1776.20,-428.00,1494.40,255,1441889
1771900220.315,2,1,1,2054.30,4.90,1559.80,255,1441889
1771900220.315,2,2,1,2076.30,518.70,1569.00,5,1441889
1771900220.315,2,3,1,1940.90,1017.00,1568.20,5,1441889
1771900220.315,2,4,1,1179.60,-180.90,901.10,5,1441889
1771900220.315,2,5,1,1400.00,91.10,920.00,5,1441889
1771900220.315,2,6,1,2237.50,539.90,1031.20,255,1441889
1771900220.315,2,7,1,2153.30,1104.90,1039.90,255,1441889
1771900220.315,2,8,1,1148.40,-168.00,601.90,5,1441889
1771900220.315,2,9,1,1339.10,99.10,586.70,5,1441889
1771900220.315,2,10,1,1405.90,430.40,577.80,5,1441889
1771900220.315,2,11,1,1077.90,659.50,612.00,5,1441889
1771900220.315,2,12,1,1088.20,-143.10,312.70,5,1441889
1771900220.315,2,13,1,1927.00,21.70,-8.00,255,1441889
1771900220.315,2,14,1,1717.30,471.40,79.60,255,1441889
1771900220.315,2,15,1,1557.70,858.20,102.20,5,1441889
1771900220.315,3,0,1,1398.90,-792.40,1325.20,255,1445293
1771900220.315,3,1,1,1693.40,-468.20,1409.00,255,1445293
1771900220.315,3,2,1,1623.80,-61.60,1380.00,5,1445293
1771900220.315,3,3,1,1888.80,474.70,1544.90,5,1445293
1771900220.315,3,4,1,2516.00,-1255.20,1091.50,255,1445293
1771900220.315,3,5,1,899.70,-363.70,853.60,255,1445293
1771900220.315,3,6,1,2034.00,-7.60,1004.20,255,1445293
1771900220.315,3,7,1,1326.10,241.60,922.00,5,1445293
1771900220.315,3,8,1,1772.20,-947.10,513.00,255,1445293
1771900220.315,3,9,1,851.50,-357.40,651.40,255,1445293
1771900220.315,3,10,1,804.30,-169.50,657.70,5,1445293
1771900220.315,3,11,1,1957.20,503.00,486.70,5,1445293
1771900220.315,3,12,1,634.10,-475.70,516.20,10,1445293
1771900220.315,3,13,1,706.90,-338.40,501.70,5,1445293
1771900220.315,3,14,1,707.90,-182.20,501.30,5,1445293
1771900220.315,3,15,1,1987.00,515.30,-90.30,5,1445293
1771900220.315,1,0,1,1955.50,542.50,1523.90,255,1441905
1771900220.315,1,1,1,2809.90,1420.30,1963.60,255,1441905
1771900220.315,1,2,1,1758.10,1569.50,1614.20,255,1441905
1771900220.315,1,3,1,1213.50,1747.50,1505.90,9,1441905
1771900220.315,1,4,1,2105.90,562.30,1015.40,255,1441905
1771900220.315,1,5,1,1428.80,848.20,938.40,255,1441905
1771900220.315,1,6,1,1828.10,1623.20,1035.80,255,1441905
1771900220.315,1,7,1,747.40,1140.10,889.00,5,1441905
1771900220.315,1,8,1,2908.00,667.90,376.60,255,1441905
1771900220.315,1,9,1,2541.80,1309.20,401.60,255,1441905
1771900220.315,1,10,1,1933.50,1704.10,445.30,255,1441905
1771900220.315,1,11,1,1327.40,1896.00,484.20,5,1441905
1771900220.315,1,12,1,1565.30,491.20,137.80,255,1441905
1771900220.315,1,13,1,1469.00,864.80,136.20,255,1441905
1771900220.315,1,14,1,1188.60,1132.50,181.80,255,1441905
1771900220.315,1,15,1,943.00,1395.00,176.80,255,1441905
1771900220.405,4,0,1,699.60,-478.20,407.20,5,1445347
1771900220.405,4,1,1,697.80,-658.10,444.70,5,1445347
1771900220.405,4,2,1,1025.10,-1219.60,311.20,255,1445347
1771900220.405,4,3,1,770.70,-1389.60,434.70,255,1445347
1771900220.405,4,4,1,707.20,-418.30,588.30,5,1445347
1771900220.405,4,5,1,737.80,-602.20,630.00,5,1445347
1771900220.405,4,6,1,3190.30,-2853.60,434.10,255,1445347
1771900220.405,4,7,1,1874.90,-2708.20,770.60,255,1445347
1771900220.405,4,8,1,757.50,-371.40,744.60,5,1445347
1771900220.405,4,9,1,1544.30,-835.00,870.30,5,1445347
1771900220.405,4,10,1,3427.50,-2582.30,1432.30,255,1445347
1771900220.405,4,11,1,1972.10,-2435.40,1490.20,255,1445347
1771900220.405,4,12,1,760.70,-315.90,911.40,5,1445347
1771900220.405,4,13,1,725.00,-466.30,966.10,5,1445347
1771900220.405,4,14,1,3310.60,-2070.00,2353.10,2,1445347
1771900220.405,4,15,1,2879.20,-2913.40,2839.60,255,1445347
1771900220.405,2,0,1,1811.20,-442.50,1510.10,255,1441957
1771900220.405,2,1,1,2052.50,5.20,1559.10,255,1441957
1771900220.405,2,2,1,2077.20,518.80,1569.40,5,1441957
1771900220.405,2,3,1,1945.20,1018.70,1570.20,5,1441957
1771900220.405,2,4,1,1160.30,-172.90,898.40,5,1441957
1771900220.405,2,5,1,1414.80,89.10,922.00,5,1441957
1771900220.405,2,6,1,2258.10,542.60,1034.00,255,1441957
1771900220.405,2,7,1,2429.90,1219.50,1079.30,4,1441957
1771900220.405,2,8,1,1160.30,-172.90,600.20,5,1441957
1771900220.405,2,9,1,1331.20,100.10,587.70,5,1441957
1771900220.405,2,10,1,1399.00,429.50,578.70,5,1441957
1771900220.405,2,11,1,1186.90,704.60,596.50,5,1441957
1771900220.405,2,12,1,1095.90,-146.20,309.20,5,1441957
1771900220.405,2,13,1,1963.70,16.90,-23.30,255,1441957
1771900220.405,2,14,1,1669.60,465.10,99.50,255,1441957
1771900220.405,2,15,1,1568.80,862.80,97.20,5,1441957
1771900220.405,3,0,1,1398.90,-792.40,1325.20,255,1445362
1771900220.405,3,1,1,1693.40,-468.20,1409.00,255,1445362
1771900220.405,3,2,1,1631.20,-60.70,1383.00,5,1445362
1771900220.405,3,3,1,1890.50,475.40,1545.70,5,1445362
1771900220.405,3,4,1,2516.00,-1255.20,1091.50,255,1445362
1771900220.405,3,5,1,899.70,-363.70,853.60,255,1445362
1771900220.405,3,6,1,2034.00,-7.60,1004.20,255,1445362
1771900220.405,3,7,1,1326.10,241.60,922.00,5,1445362
1771900220.405,3,8,1,1684.30,-910.70,525.60,10,1445362
1771900220.405,3,9,1,793.50,-349.80,659.10,10,1445362
1771900220.405,3,10,1,771.90,-173.80,662.00,3,1445362
1771900220.405,3,11,1,1981.10,512.90,483.30,5,1445362
1771900220.405,3,12,1,634.10,-475.70,516.20,255,1445362
1771900220.405,3,13,1,713.30,-339.20,499.00,5,1445362
1771900220.405,3,14,1,696.90,-183.70,505.90,5,1445362
1771900220.405,3,15,1,1964.80,506.20,-80.40,5,1445362
1771900220.405,1,0,1,1955.50,542.50,1523.90,255,1441973
1771900220.405,1,1,1,2809.90,1420.30,1963.60,255,1441973
1771900220.405,1,2,1,1821.90,1618.50,1647.50,10,1441973
1771900220.405,1,3,1,1213.50,1747.50,1505.90,5,1441973
1771900220.405,1,4,1,2105.90,562.30,1015.40,255,1441973
1771900220.405,1,5,1,1428.80,848.20,938.40,255,1441973
1771900220.405,1,6,1,1866.70,1652.80,1042.20,10,1441973
1771900220.405,1,7,1,732.30,1120.40,885.70,5,1441973
1771900220.405,1,8,1,2908.00,667.90,376.60,255,1441973
1771900220.405,1,9,1,2541.80,1309.20,401.60,255,1441973
1771900220.405,1,10,1,1915.40,1690.20,448.30,10,1441973
1771900220.405,1,11,1,1319.60,1885.70,485.90,5,1441973
1771900220.405,1,12,1,1565.30,491.20,137.80,255,1441973
1771900220.405,1,13,1,1469.00,864.80,136.20,255,1441973
1771900220.405,1,14,1,1188.60,1132.50,181.80,255,1441973
1771900220.405,1,15,1,943.00,1395.00,176.80,255,1441973
