local_time_s,sid,cell,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771897941.272,2,4,557.90,74.40,592.40,5,208872
1771897941.272,2,5,2628.10,-75.60,131.50,255,208872
1771897941.272,2,6,1988.00,510.80,272.60,5,208872
1771897941.272,2,7,1899.70,1008.50,309.90,5,208872
1771897941.272,2,8,541.90,61.50,457.40,5,208872
1771897941.272,2,9,1277.30,89.10,78.70,10,208872
1771897941.272,2,10,1854.80,516.60,-222.70,10,208872
1771897941.272,2,11,1853.40,1068.90,-243.20,255,208872
1771897941.272,2,12,509.00,52.50,302.70,5,208872
1771897941.272,2,13,874.10,134.80,-14.70,5,208872
1771897941.272,2,14,853.60,382.50,4.20,5,208872
1771897941.272,2,15,808.30,625.90,12.10,5,208872
1771897941.272,3,0,1047.30,-613.90,753.50,9,207462
1771897941.272,3,1,1127.70,-383.60,733.10,5,207462
1771897941.272,3,2,1192.20,-129.30,736.20,255,207462
1771897941.272,3,3,1101.40,113.70,757.40,10,207462
1771897941.272,3,4,731.80,-519.10,555.80,255,207462
1771897941.272,3,5,2145.80,-531.90,237.80,255,207462
1771897941.272,3,6,2293.00,30.80,205.30,255,207462
1771897941.272,3,7,1679.70,395.60,356.20,255,207462
1771897941.272,3,8,589.30,-481.20,432.10,5,207462
1771897941.272,3,9,1838.10,-514.10,-214.00,5,207462
1771897941.272,3,10,1810.00,-10.70,-199.30,5,207462
1771897941.272,3,11,1679.60,467.40,-150.30,5,207462
1771897941.272,3,12,506.90,-467.20,304.70,5,207462
1771897941.272,3,13,1481.30,-486.20,-574.50,5,207462
1771897941.272,3,14,1512.00,-29.40,-602.80,5,207462
1771897941.272,3,15,1381.50,407.20,-544.30,5,207462
1771897941.272,4,0,1119.50,-604.40,103.40,5,207443
1771897941.272,4,1,303.20,-420.10,582.80,5,207443
1771897941.272,4,2,765.40,-960.60,370.90,5,207443
1771897941.272,4,3,388.40,-766.20,550.90,5,207443
1771897941.272,4,4,1247.30,-525.20,381.10,5,207443
1771897941.272,4,5,319.60,-402.50,644.90,5,207443
1771897941.272,4,6,614.00,-722.30,633.50,255,207443
1771897941.272,4,7,413.90,-722.90,689.50,5,207443
1771897941.272,4,8,1200.80,-420.70,677.90,9,207443
1771897941.272,4,9,314.60,-377.70,703.70,5,207443
1771897941.272,4,10,554.30,-609.30,778.80,5,207443
1771897941.272,4,11,420.90,-663.20,812.30,5,207443
1771897941.272,4,12,563.70,-310.70,799.40,5,207443
1771897941.272,4,13,315.80,-356.10,760.30,5,207443
1771897941.272,4,14,509.80,-523.80,889.80,5,207443
1771897941.272,4,15,422.80,-600.80,927.50,5,207443
1771897941.272,5,0,-877.80,-1435.80,1755.60,5,125625
1771897941.272,5,1,-521.60,-1498.80,1732.50,5,125625
1771897941.272,5,2,-162.90,-1509.50,1734.90,5,125625
1771897941.272,5,3,198.70,-1453.10,1760.00,5,125625
1771897941.272,5,4,-740.10,-1031.70,1377.80,5,125625
1771897941.272,5,5,-475.80,-1080.90,1366.40,5,125625
1771897941.272,5,6,-152.20,-1523.80,1347.60,5,125625
1771897941.272,5,7,238.70,-1481.10,1362.90,5,125625
1771897941.272,5,8,-768.20,-1049.30,1087.30,9,125625
1771897941.272,5,9,-480.90,-1071.30,1090.70,5,125625
1771897941.272,5,10,-200.70,-1102.50,1080.80,5,125625
1771897941.272,5,11,233.40,-1399.30,972.80,5,125625
1771897941.272,5,12,-656.10,-749.40,944.50,5,125625
1771897941.272,5,13,-445.40,-773.80,954.20,5,125625
1771897941.272,5,14,-232.80,-826.40,920.40,5,125625
1771897941.272,5,15,-15.20,-781.10,922.90,9,125625
1771897941.272,6,0,-2119.50,-273.00,1813.70,5,125593
1771897941.272,6,1,-729.30,-143.70,1484.80,255,125593
1771897941.272,6,2,-676.80,-207.60,1481.80,255,125593
1771897941.272,6,3,-578.60,-211.70,1469.60,5,125593
1771897941.272,6,4,-2211.00,-254.70,1354.50,5,125593
1771897941.272,6,5,-724.50,-139.60,1395.70,255,125593
1771897941.272,6,6,-672.90,-207.10,1396.20,5,125593
1771897941.272,6,7,-592.70,-237.30,1401.00,5,125593
1771897941.272,6,8,-734.90,-49.60,1314.20,255,125593
1771897941.272,6,9,-1834.30,-590.40,930.30,5,125593
1771897941.272,6,10,-651.30,-192.80,1317.50,5,125593
1771897941.272,6,11,-573.50,-220.10,1332.00,5,125593
1771897941.272,6,12,-1184.10,-85.70,935.50,5,125593
1771897941.272,6,13,-702.10,-125.80,1216.20,5,125593
1771897941.272,6,14,-623.40,-173.50,1244.60,5,125593
1771897941.272,6,15,-549.90,-196.40,1270.60,5,125593
1771897941.272,7,0,-1199.70,581.20,818.50,5,125640
1771897941.272,7,1,-596.10,250.30,1228.00,5,125640
1771897941.272,7,2,-509.70,252.00,1254.80,5,125640
1771897941.272,7,3,-441.30,257.50,1265.80,5,125640
1771897941.272,7,4,-691.10,227.80,1307.90,255,125640
1771897941.272,7,5,-609.70,271.20,1312.20,5,125640
1771897941.272,7,6,-526.90,289.50,1320.20,5,125640
1771897941.272,7,7,-449.80,288.00,1330.30,5,125640
1771897941.272,7,8,-684.10,230.10,1399.50,255,125640
1771897941.272,7,9,-620.20,288.00,1395.70,255,125640
1771897941.272,7,10,-542.10,321.60,1396.20,5,125640
1771897941.272,7,11,-456.60,302.80,1401.20,5,125640
1771897941.272,7,12,-661.40,219.60,1482.60,255,125640
1771897941.272,7,13,-614.00,283.10,1481.80,255,125640
1771897941.272,7,14,-1552.90,2709.10,2059.90,5,125640
1771897941.272,7,15,-455.30,262.10,1465.90,5,125640
1771897941.272,8,0,-777.80,1015.20,763.80,5,125609
1771897941.272,8,1,-492.70,1100.80,744.10,5,125609
1771897941.272,8,2,-193.40,1099.20,745.20,5,125609
1771897941.272,8,3,113.50,1062.40,731.80,5,125609
1771897941.272,8,4,-926.40,1415.50,967.40,5,125609
1771897941.272,8,5,-531.60,1441.30,973.40,255,125609
1771897941.272,8,6,151.30,3673.30,266.90,255,125609
1771897941.272,8,7,211.00,1346.90,989.80,255,125609
1771897941.272,8,8,-1451.20,2764.10,1320.60,255,125609
1771897941.272,8,9,-807.90,3622.60,1258.30,255,125609
1771897941.272,8,10,126.00,3652.30,1257.00,255,125609
1771897941.272,8,11,1191.10,3801.70,1286.30,255,125609
1771897941.272,8,12,-1622.40,3345.60,2237.20,255,125609
1771897941.272,8,13,-783.30,3600.00,2205.10,255,125609
1771897941.272,8,14,-215.70,1084.80,1639.50,255,125609
1771897941.272,8,15,833.40,3080.70,2170.40,255,125609
1771897941.273,1,0,240.40,302.10,719.90,5,208904
1771897941.273,1,1,241.70,336.20,734.50,5,208904
1771897941.273,1,2,223.50,365.80,746.70,5,208904
1771897941.273,1,3,136.10,330.90,711.70,5,208904
1771897941.273,1,4,245.70,314.50,684.80,5,208904
1771897941.273,1,5,250.20,353.70,698.30,5,208904
1771897941.273,1,6,227.60,385.00,711.70,5,208904
1771897941.273,1,7,329.80,559.10,776.20,9,208904
1771897941.273,1,8,346.50,346.90,620.70,5,208904
1771897941.273,1,9,345.40,414.90,640.10,5,208904
1771897941.273,1,10,302.10,464.30,665.30,5,208904
1771897941.273,1,11,281.80,543.30,688.00,5,208904
1771897941.273,1,12,620.60,454.40,388.80,5,208904
1771897941.273,1,13,969.20,821.80,242.50,5,208904
1771897941.273,1,14,711.70,907.00,396.40,5,208904
1771897941.273,1,15,489.40,930.90,503.40,5,208904
1771897941.273,2,0,457.60,130.20,710.70,5,208938
1771897941.273,2,1,2646.90,-47.60,804.10,5,208938
1771897941.273,2,2,1946.80,483.20,771.40,5,208938
1771897941.273,2,3,1846.80,916.90,811.50,5,208938
1771897941.273,2,4,536.20,83.50,597.00,5,208938
1771897941.273,2,5,2628.10,-75.60,131.50,255,208938
1771897941.273,2,6,1958.00,506.70,279.20,5,208938
1771897941.273,2,7,1819.10,974.80,326.80,5,208938
1771897941.273,2,8,537.90,63.40,459.50,5,208938
1771897941.273,2,9,1277.30,89.10,78.70,255,208938
1771897941.273,2,10,1823.20,511.90,-206.20,5,208938
1771897941.273,2,11,1853.40,1068.90,-243.20,255,208938
1771897941.273,2,12,484.10,65.50,326.80,5,208938
1771897941.273,2,13,819.30,143.90,35.80,5,208938
1771897941.273,2,14,871.90,385.50,-12.70,5,208938
1771897941.273,2,15,860.70,653.50,-38.70,5,208938
1771897941.273,3,0,1079.90,-626.30,755.80,5,207526
1771897941.273,3,1,1177.30,-389.60,735.50,5,207526
1771897941.273,3,2,1201.10,-128.20,736.60,10,207526
1771897941.273,3,3,1101.40,113.70,757.40,255,207526
1771897941.273,3,4,731.80,-519.10,555.80,255,207526
1771897941.273,3,5,2145.80,-531.90,237.80,255,207526
1771897941.273,3,6,2293.00,30.80,205.30,255,207526
1771897941.273,3,7,1679.70,395.60,356.20,255,207526
1771897941.273,3,8,548.50,-462.20,453.90,5,207526
1771897941.273,3,9,1876.80,-519.80,-234.20,5,207526
1771897941.273,3,10,1805.60,-11.40,-197.00,5,207526
1771897941.273,3,11,1683.60,469.30,-152.50,5,207526
1771897941.273,3,12,491.50,-459.00,319.60,5,207526
1771897941.273,3,13,1449.20,-480.90,-544.90,5,207526
1771897941.273,3,14,1474.00,-35.70,-567.80,5,207526
1771897941.273,3,15,1356.00,393.70,-519.50,5,207526
1771897941.368,4,0,291.40,-355.50,577.20,5,207578
1771897941.368,4,1,990.40,-834.60,231.60,255,207578
1771897941.368,4,2,475.40,-671.30,508.50,5,207578
1771897941.368,4,3,360.50,-720.70,564.10,5,207578
1771897941.368,4,4,329.40,-343.50,625.20,5,207578
1771897941.368,4,5,1231.60,-838.00,473.80,5,207578
1771897941.368,4,6,448.80,-585.70,650.40,5,207578
1771897941.368,4,7,388.50,-688.30,689.20,5,207578
1771897941.368,4,8,1185.90,-419.10,678.00,5,207578
1771897941.368,4,9,1150.90,-688.70,773.80,5,207578
1771897941.368,4,10,467.40,-549.60,760.90,5,207578
1771897941.368,4,11,412.60,-653.80,809.00,5,207578
1771897941.368,4,12,452.00,-307.70,772.00,5,207578
1771897941.368,4,13,584.00,-428.40,853.60,5,207578
1771897941.368,4,14,444.10,-487.50,857.00,5,207578
1771897941.368,4,15,405.50,-584.60,914.50,5,207578
1771897941.368,5,0,-878.50,-1437.70,1756.10,5,125692
1771897941.368,5,1,-520.90,-1493.00,1731.20,5,125692
1771897941.368,5,2,-163.80,-1501.70,1733.20,5,125692
1771897941.368,5,3,197.70,-1450.40,1759.30,5,125692
1771897941.368,5,4,-735.60,-1020.60,1378.10,5,125692
1771897941.368,5,5,-467.90,-1020.50,1369.00,5,125692
1771897941.368,5,6,-151.20,-1530.70,1347.30,5,125692
1771897941.368,5,7,251.30,-1511.60,1361.90,5,125692
1771897941.368,5,8,-778.80,-1073.90,1079.20,5,125692
1771897941.368,5,9,-480.10,-1065.60,1092.50,5,125692
1771897941.368,5,10,-203.00,-1085.40,1086.20,5,125692
1771897941.368,5,11,248.60,-1434.50,961.30,5,125692
1771897941.368,5,12,-647.00,-729.30,958.10,5,125692
1771897941.368,5,13,-453.00,-826.40,920.40,5,125692
1771897941.368,5,14,-229.50,-849.00,905.90,9,125692
1771897941.368,5,15,-14.10,-783.40,921.40,9,125692
1771897941.368,6,0,-2125.20,-273.90,1815.10,5,125660
1771897941.368,6,1,-737.40,-147.20,1486.80,255,125660
1771897941.368,6,2,-679.10,-209.30,1482.40,255,125660
1771897941.368,6,3,-580.40,-214.00,1470.30,5,125660
1771897941.368,6,4,-2130.80,-243.90,1357.00,5,125660
1771897941.368,6,5,-2794.10,-999.30,1301.20,4,125660
1771897941.368,6,6,-676.90,-210.10,1396.00,5,125660
1771897941.368,6,7,-594.50,-239.70,1400.90,5,125660
1771897941.368,6,8,-1772.80,-170.80,1000.40,4,125660
1771897941.368,6,9,-1822.00,-585.30,934.50,5,125660
1771897941.368,6,10,-652.10,-193.40,1317.20,5,125660
1771897941.368,6,11,-574.60,-221.70,1331.50,5,125660
1771897941.368,6,12,-1189.20,-86.20,932.40,5,125660
1771897941.368,6,13,-700.50,-125.20,1217.30,5,125660
1771897941.368,6,14,-625.40,-175.10,1243.00,5,125660
1771897941.368,6,15,-549.90,-196.40,1270.60,5,125660
1771897941.368,7,0,-1229.50,602.50,795.90,5,125707
1771897941.368,7,1,-594.00,247.60,1230.20,5,125707
1771897941.368,7,2,-510.30,253.50,1253.70,5,125707
1771897941.368,7,3,-440.90,254.10,1267.90,5,125707
1771897941.368,7,4,-693.40,229.60,1307.00,255,125707
1771897941.368,7,5,-610.30,272.00,1311.90,5,125707
1771897941.368,7,6,-525.80,286.90,1321.10,5,125707
1771897941.368,7,7,-449.30,284.10,1331.50,5,125707
1771897941.368,7,8,-688.00,233.20,1399.30,255,125707
1771897941.368,7,9,-621.40,289.60,1395.70,255,125707
1771897941.368,7,10,-539.10,314.20,1396.50,5,125707
1771897941.368,7,11,-456.70,303.70,1401.10,5,125707
1771897941.368,7,12,-667.50,224.50,1484.50,255,125707
1771897941.368,7,13,-609.80,277.60,1480.30,255,125707
1771897941.368,7,14,-1572.20,2754.90,2071.00,5,125707
1771897941.368,7,15,-455.50,263.10,1466.20,5,125707
1771897941.368,8,0,-777.80,1015.20,763.80,5,125676
1771897941.368,8,1,-495.70,1121.70,730.70,5,125676
1771897941.368,8,2,-189.50,1125.90,728.00,5,125676
1771897941.368,8,3,109.60,1053.90,737.60,5,125676
1771897941.368,8,4,-940.80,1448.90,956.40,5,125676
1771897941.368,8,5,-531.60,1441.30,973.40,255,125676
1771897941.368,8,6,151.30,3673.30,266.90,255,125676
1771897941.368,8,7,211.00,1346.90,989.80,255,125676
1771897941.368,8,8,-1451.20,2764.10,1320.60,255,125676
1771897941.368,8,9,-807.90,3622.60,1258.30,255,125676
1771897941.368,8,10,126.00,3652.30,1257.00,255,125676
1771897941.368,8,11,1191.10,3801.70,1286.30,255,125676
1771897941.368,8,12,-1622.40,3345.60,2237.20,255,125676
1771897941.368,8,13,-783.30,3600.00,2205.10,255,125676
1771897941.368,8,14,-215.70,1084.80,1639.50,255,125676
1771897941.368,8,15,833.40,3080.70,2170.40,255,125676
1771897941.368,1,0,245.30,302.30,721.10,5,209034
1771897941.368,1,1,251.70,338.90,738.00,5,209034
1771897941.368,1,2,225.10,366.60,747.50,5,209034
1771897941.368,1,3,132.90,327.90,709.30,5,209034
1771897941.368,1,4,256.60,315.70,684.70,5,209034
1771897941.368,1,5,260.40,357.50,699.10,5,209034
1771897941.368,1,6,221.90,381.10,710.50,5,209034
1771897941.368,1,7,344.40,575.90,782.00,5,209034
1771897941.368,1,8,359.80,349.60,617.10,5,209034
1771897941.368,1,9,339.20,411.90,641.20,5,209034
1771897941.368,1,10,301.30,463.70,665.40,5,209034
1771897941.368,1,11,338.10,619.80,688.60,5,209034
1771897941.368,1,12,631.60,457.70,382.60,5,209034
1771897941.368,1,13,337.70,440.90,565.10,5,209034
1771897941.368,1,14,696.90,892.30,403.40,5,209034
1771897941.368,1,15,335.60,680.10,575.80,5,209034
1771897941.368,2,0,466.00,127.10,711.30,5,209006
1771897941.368,2,1,2567.60,-38.00,800.40,5,209006
1771897941.368,2,2,1910.10,478.70,769.70,5,209006
1771897941.368,2,3,1811.40,903.50,808.90,5,209006
1771897941.368,2,4,537.10,83.20,596.80,5,209006
1771897941.368,2,5,2519.60,-61.10,155.40,10,209006
1771897941.368,2,6,1899.90,499.00,292.00,5,209006
1771897941.368,2,7,1806.50,969.50,329.50,5,209006
1771897941.368,2,8,536.20,64.20,460.40,5,209006
1771897941.368,2,9,1277.30,89.10,78.70,255,209006
1771897941.368,2,10,1821.40,511.70,-205.30,5,209006
1771897941.368,2,11,1853.40,1068.90,-243.20,255,209006
1771897941.368,2,12,468.00,74.00,342.40,5,209006
1771897941.368,2,13,828.10,142.40,27.70,5,209006
1771897941.368,2,14,885.00,387.70,-24.80,5,209006
1771897941.368,2,15,807.00,625.20,13.40,5,209006
1771897941.368,3,0,1086.40,-628.80,756.30,5,207593
1771897941.368,3,1,1173.40,-389.10,735.30,5,207593
1771897941.368,3,2,1246.70,-122.60,738.70,5,207593
1771897941.368,3,3,1101.40,113.70,757.40,255,207593
1771897941.368,3,4,731.80,-519.10,555.80,255,207593
1771897941.368,3,5,2145.80,-531.90,237.80,255,207593
1771897941.368,3,6,2007.40,-7.40,268.30,10,207593
1771897941.368,3,7,1873.40,476.80,315.40,10,207593
1771897941.368,3,8,550.90,-463.30,452.60,5,207593
1771897941.368,3,9,1758.10,-502.30,-172.20,5,207593
1771897941.368,3,10,1758.10,-18.40,-172.20,5,207593
1771897941.368,3,11,1620.00,439.70,-118.50,5,207593
1771897941.368,3,12,471.40,-448.40,339.20,5,207593
1771897941.368,3,13,1457.20,-482.20,-552.30,5,207593
1771897941.368,3,14,1449.90,-39.70,-545.60,5,207593
1771897941.368,3,15,1323.10,376.40,-487.60,5,207593
1771897941.369,4,0,1130.40,-607.60,97.20,5,207645
1771897941.369,4,1,1029.60,-858.20,211.60,255,207645
1771897941.369,4,2,426.40,-622.50,531.70,5,207645
1771897941.369,4,3,357.50,-715.70,565.50,5,207645
1771897941.369,4,4,1240.60,-523.90,382.90,5,207645
1771897941.369,4,5,1250.30,-846.90,470.30,5,207645
1771897941.369,4,6,424.20,-565.30,652.90,5,207645
1771897941.369,4,7,386.10,-685.00,689.20,5,207645
1771897941.369,4,8,1170.00,-417.30,678.20,9,207645
1771897941.369,4,9,1099.50,-669.60,769.50,5,207645
1771897941.369,4,10,439.70,-530.60,755.20,5,207645
1771897941.369,4,11,400.50,-639.90,804.20,5,207645
1771897941.369,4,12,562.70,-310.70,799.20,5,207645
1771897941.369,4,13,600.50,-432.80,859.30,5,207645
1771897941.369,4,14,427.20,-478.20,848.50,5,207645
1771897941.369,4,15,390.90,-570.80,903.50,5,207645
1771897941.369,5,0,-879.20,-1439.50,1756.60,5,125727
1771897941.369,5,1,-522.70,-1507.60,1734.50,5,125727
1771897941.369,5,2,-161.70,-1519.20,1737.10,5,125727
1771897941.369,5,3,200.90,-1458.50,1761.40,5,125727
1771897941.369,5,4,-738.60,-1028.00,1377.90,5,125727
1771897941.369,5,5,-473.70,-1065.10,1367.10,5,125727
1771897941.369,5,6,-150.70,-1534.70,1347.10,5,125727
1771897941.369,5,7,251.60,-1512.50,1361.90,5,125727
1771897941.369,5,8,-802.00,-1127.60,1061.70,5,125727
1771897941.369,5,9,-476.80,-1042.00,1100.00,5,125727
1771897941.369,5,10,-202.90,-1086.40,1085.90,5,125727
1771897941.369,5,11,244.80,-1425.70,964.20,5,125727
1771897941.369,5,12,-654.40,-745.50,947.10,5,125727
1771897941.369,5,13,-450.10,-806.40,933.30,9,125727
1771897941.369,5,14,-234.50,-814.70,927.90,255,125727
1771897941.369,5,15,-12.00,-788.10,918.20,5,125727
1771897941.463,6,0,-2107.00,-271.10,1810.80,5,125794
1771897941.463,6,1,-716.70,-138.40,1481.80,255,125794
1771897941.463,6,2,-669.80,-202.30,1479.80,255,125794
1771897941.463,6,3,-590.80,-226.90,1474.20,5,125794
1771897941.463,6,4,-2217.90,-255.70,1354.30,5,125794
1771897941.463,6,5,-736.50,-144.50,1395.20,255,125794
1771897941.463,6,6,-672.90,-207.10,1396.20,5,125794
1771897941.463,6,7,-593.90,-238.90,1401.00,5,125794
1771897941.463,6,8,-1862.20,-181.30,973.40,5,125794
1771897941.463,6,9,-1910.30,-621.40,904.60,5,125794
1771897941.463,6,10,-649.80,-191.60,1318.10,5,125794
1771897941.463,6,11,-571.80,-217.80,1332.90,5,125794
1771897941.463,6,12,-1201.90,-87.40,924.50,5,125794
1771897941.463,6,13,-697.40,-123.90,1219.40,5,125794
1771897941.463,6,14,-626.10,-175.60,1242.50,5,125794
1771897941.463,6,15,-548.90,-195.00,1271.60,5,125794
1771897941.463,7,0,-1231.60,603.90,794.30,5,125774
1771897941.463,7,1,-596.10,250.30,1228.00,5,125774
1771897941.463,7,2,-509.40,251.20,1255.40,5,125774
1771897941.463,7,3,-440.70,251.60,1269.50,5,125774
1771897941.463,7,4,-684.90,223.30,1310.20,255,125774
1771897941.463,7,5,-607.40,268.20,1313.30,5,125774
1771897941.463,7,6,-525.50,286.00,1321.40,5,125774
1771897941.463,7,7,-449.10,282.20,1332.00,5,125774
1771897941.463,7,8,-684.10,230.10,1399.50,255,125774
1771897941.463,7,9,-622.00,290.30,1395.60,5,125774
1771897941.463,7,10,-539.80,316.00,1396.40,5,125774
1771897941.463,7,11,-456.20,299.80,1401.20,5,125774
1771897941.463,7,12,-668.30,225.10,1484.70,255,125774
1771897941.463,7,13,-612.80,281.50,1481.40,255,125774
1771897941.463,7,14,-530.00,287.90,1473.30,255,125774
1771897941.463,7,15,-455.30,262.10,1465.90,5,125774
1771897941.464,8,0,-768.60,995.10,777.50,5,125810
1771897941.464,8,1,-494.70,1115.00,735.00,5,125810
1771897941.464,8,2,-191.10,1115.00,735.00,5,125810
1771897941.464,8,3,95.50,1022.90,758.60,5,125810
1771897941.464,8,4,-940.80,1448.90,956.40,255,125810
1771897941.464,8,5,-543.60,1529.30,945.60,5,125810
1771897941.464,8,6,151.30,3673.30,266.90,255,125810
1771897941.464,8,7,211.00,1346.90,989.80,255,125810
1771897941.464,8,8,-1451.20,2764.10,1320.60,255,125810
1771897941.464,8,9,-807.90,3622.60,1258.30,255,125810
1771897941.464,8,10,126.00,3652.30,1257.00,255,125810
1771897941.464,8,11,1191.10,3801.70,1286.30,255,125810
1771897941.464,8,12,-1622.40,3345.60,2237.20,255,125810
1771897941.464,8,13,-783.30,3600.00,2205.10,255,125810
1771897941.464,8,14,-215.70,1084.80,1639.50,255,125810
1771897941.464,8,15,833.40,3080.70,2170.40,255,125810
1771897941.464,1,0,252.10,302.40,722.80,5,209100
1771897941.464,1,1,253.50,339.40,738.60,5,209100
1771897941.464,1,2,221.10,364.40,745.50,5,209100
1771897941.464,1,3,133.50,328.50,709.80,5,209100
1771897941.464,1,4,259.60,316.00,684.70,5,209100
1771897941.464,1,5,264.20,358.90,699.40,5,209100
1771897941.464,1,6,224.30,382.70,711.00,5,209100
1771897941.464,1,7,336.80,567.10,778.90,5,209100
1771897941.464,1,8,359.80,349.60,617.10,5,209100
1771897941.464,1,9,327.60,406.40,643.40,5,209100
1771897941.464,1,10,306.70,468.10,664.90,5,209100
1771897941.464,1,11,331.00,610.10,688.60,5,209100
1771897941.464,1,12,901.20,538.70,228.30,5,209100
1771897941.464,1,13,934.70,801.00,260.10,5,209100
1771897941.464,1,14,678.10,873.50,412.30,5,209100
1771897941.464,1,15,324.50,661.90,581.00,5,209100
1771897941.464,2,0,470.70,125.30,711.70,5,209072
1771897941.464,2,1,2420.80,-20.10,793.50,5,209072
1771897941.464,2,2,1881.40,475.20,768.30,5,209072
1771897941.464,2,3,1758.20,883.30,805.00,5,209072
1771897941.464,2,4,533.50,84.70,597.50,5,209072
1771897941.464,2,5,1902.80,21.30,291.40,4,209072
1771897941.464,2,6,1868.90,494.80,298.90,5,209072
1771897941.464,2,7,1772.00,955.00,336.80,5,209072
1771897941.464,2,8,531.30,66.50,463.00,5,209072
1771897941.464,2,9,1277.30,89.10,78.70,255,209072
1771897941.464,2,10,1796.80,508.00,-192.40,5,209072
1771897941.464,2,11,1853.40,1068.90,-243.20,255,209072
1771897941.464,2,12,467.30,74.40,343.10,5,209072
1771897941.464,2,13,840.50,140.40,16.30,5,209072
1771897941.464,2,14,847.10,381.40,10.20,5,209072
1771897941.464,2,15,810.30,627.00,10.20,5,209072
1771897941.464,3,0,1089.20,-629.80,756.50,5,207660
1771897941.464,3,1,1122.80,-383.00,732.90,5,207660
1771897941.464,3,2,1177.30,-131.10,735.50,5,207660
1771897941.464,3,3,1134.00,126.10,759.80,10,207660
1771897941.464,3,4,731.80,-519.10,555.80,255,207660
1771897941.464,3,5,2145.80,-531.90,237.80,255,207660
1771897941.464,3,6,1931.80,-17.40,285.00,5,207660
1771897941.464,3,7,1808.30,449.50,329.10,5,207660
1771897941.464,3,8,523.20,-450.40,467.40,5,207660
1771897941.464,3,9,1745.80,-500.50,-165.80,5,207660
1771897941.464,3,10,1721.20,-23.80,-153.00,5,207660
1771897941.464,3,11,1632.20,445.40,-125.00,5,207660
1771897941.464,3,12,456.60,-440.70,353.50,5,207660
1771897941.464,3,13,1442.60,-479.80,-538.90,5,207660
1771897941.464,3,14,1432.40,-42.60,-529.40,5,207660
1771897941.464,3,15,1330.50,380.30,-494.80,5,207660
1771897941.464,4,0,1126.20,-606.40,99.60,5,207712
1771897941.464,4,1,492.30,-534.10,486.20,4,207712
1771897941.464,4,2,410.30,-606.40,539.40,5,207712
1771897941.464,4,3,346.30,-697.50,570.80,5,207712
1771897941.464,4,4,1226.40,-521.10,386.70,5,207712
1771897941.464,4,5,1194.20,-820.10,480.80,9,207712
1771897941.464,4,6,412.70,-555.80,654.10,5,207712
1771897941.464,4,7,373.00,-667.30,689.10,5,207712
1771897941.464,4,8,1170.00,-417.30,678.20,5,207712
1771897941.464,4,9,1108.90,-673.10,770.30,5,207712
1771897941.464,4,10,408.80,-509.40,748.90,5,207712
1771897941.464,4,11,381.40,-618.10,796.60,5,207712
1771897941.464,4,12,572.40,-310.90,801.60,5,207712
1771897941.464,4,13,591.30,-430.30,856.10,5,207712
1771897941.464,4,14,410.40,-468.90,840.10,5,207712
1771897941.464,4,15,375.50,-556.30,891.90,5,207712
1771897941.464,5,0,-871.80,-1420.40,1751.80,5,125861
1771897941.464,5,1,-519.70,-1483.30,1729.00,5,125861
1771897941.464,5,2,-163.00,-1508.50,1734.70,5,125861
1771897941.464,5,3,197.70,-1450.40,1759.30,5,125861
1771897941.464,5,4,-732.60,-1013.20,1378.40,5,125861
1771897941.464,5,5,-525.20,-1459.40,1350.30,5,125861
1771897941.464,5,6,-150.70,-1534.70,1347.10,5,125861
1771897941.464,5,7,256.90,-1525.50,1361.50,5,125861
1771897941.464,5,8,-921.90,-1405.50,970.80,5,125861
1771897941.464,5,9,-477.40,-1045.70,1098.80,5,125861
1771897941.464,5,10,-204.80,-1072.20,1090.40,5,125861
1771897941.464,5,11,263.40,-1468.80,950.10,5,125861
1771897941.464,5,12,-655.10,-747.10,946.00,5,125861
1771897941.464,5,13,-451.60,-816.40,926.80,5,125861
1771897941.464,5,14,-239.70,-778.80,950.90,255,125861
1771897941.464,5,15,-0.30,-813.60,900.90,9,125861
1771897941.464,6,0,-2122.40,-273.50,1814.40,5,125876
1771897941.464,6,1,-721.20,-140.30,1482.90,255,125876
1771897941.464,6,2,-690.80,-218.20,1485.70,255,125876
1771897941.464,6,3,-596.20,-233.80,1476.20,5,125876
1771897941.464,6,4,-2201.10,-253.40,1354.80,5,125876
1771897941.464,6,5,-751.30,-150.70,1394.50,255,125876
1771897941.464,6,6,-2702.90,-1761.50,1288.40,5,125876
1771897941.464,6,7,-597.60,-243.70,1400.80,5,125876
1771897941.464,6,8,-1768.00,-170.30,1001.90,5,125876
1771897941.464,6,9,-1897.90,-616.40,908.80,5,125876
1771897941.464,6,10,-654.30,-195.10,1316.30,5,125876
1771897941.464,6,11,-574.10,-220.90,1331.80,5,125876
1771897941.464,6,12,-1203.60,-87.60,923.50,5,125876
1771897941.464,6,13,-702.10,-125.80,1216.20,5,125876
1771897941.464,6,14,-632.00,-180.30,1237.70,5,125876
1771897941.464,6,15,-551.90,-199.20,1268.50,5,125876
1771897941.464,7,0,-1308.50,658.70,736.00,5,125841
1771897941.464,7,1,-595.10,249.00,1229.10,5,125841
1771897941.464,7,2,-510.30,253.50,1253.70,5,125841
1771897941.464,7,3,-441.40,259.20,1264.80,5,125841
1771897941.464,7,4,-694.90,230.70,1306.50,255,125841
1771897941.464,7,5,-608.60,269.70,1312.70,5,125841
