local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1772481360.726,4,15,1,2682.20,-626.70,1553.30,255,2379086
1772481360.726,5,0,1,306.40,-1990.00,1768.40,5,2364985
1772481360.726,5,1,1,-195.50,-2063.50,1732.50,5,2364985
1772481360.726,5,2,1,-697.30,-2093.50,1739.20,5,2364985
1772481360.726,5,3,1,-1208.90,-2024.50,1777.00,5,2364985
1772481360.726,5,4,1,360.60,-2025.80,1217.90,5,2364985
1772481360.726,5,5,1,-245.70,-1585.20,1218.00,5,2364985
1772481360.726,5,6,1,-715.90,-2141.00,1194.30,5,2364985
1772481360.726,5,7,1,-1271.60,-2079.40,1216.20,5,2364985
1772481360.726,5,8,1,384.10,-1984.10,654.60,5,2364985
1772481360.726,5,9,1,-273.90,-1309.50,888.30,5,2364985
1772481360.726,5,10,1,-613.30,-1296.30,892.50,5,2364985
1772481360.726,5,11,1,-915.00,-1153.90,926.10,5,2364985
1772481360.726,5,12,1,135.00,-1332.30,422.10,255,2364985
1772481360.726,5,13,1,-210.80,-1682.90,244.10,9,2364985
1772481360.726,5,14,1,-678.00,-1681.20,245.10,5,2364985
1772481360.726,5,15,1,-558.00,-312.00,1114.10,5,2364985
1772481360.777,6,0,1,-1785.70,-1607.30,1762.60,5,2365001
1772481360.777,6,1,1,-680.80,-143.40,1331.10,5,2365001
1772481360.777,6,2,1,-664.40,-78.80,1320.60,5,2365001
1772481360.777,6,3,1,-646.60,-33.90,1315.60,5,2365001
1772481360.777,6,4,1,-691.30,-250.00,1273.50,5,2365001
1772481360.777,6,5,1,-723.80,-177.90,1271.20,5,2365001
1772481360.777,6,6,1,-684.20,-85.90,1274.60,5,2365001
1772481360.777,6,7,1,-649.60,-31.80,1278.30,5,2365001
1772481360.777,6,8,1,-678.40,-241.60,1197.00,5,2365001
1772481360.777,6,9,1,-699.50,-161.20,1206.70,255,2365001
1772481360.777,6,10,1,-695.30,-89.10,1219.30,5,2365001
1772481360.777,6,11,1,-660.20,-30.50,1236.70,5,2365001
1772481360.777,6,12,1,-649.20,-211.00,1132.50,5,2365001
1772481360.777,6,13,1,-681.10,-149.00,1142.80,255,2365001
1772481360.777,6,14,1,-676.50,-80.10,1167.50,5,2365001
1772481360.777,6,15,1,-652.00,-26.40,1193.40,5,2365001
1772481360.778,7,0,1,-657.10,234.80,1124.10,5,2365021
1772481360.778,7,1,1,-702.40,178.40,1125.70,5,2365021
1772481360.778,7,2,1,-671.80,90.90,1170.70,5,2365021
1772481360.778,7,3,1,-656.30,39.60,1190.80,5,2365021
1772481360.778,7,4,1,-652.70,219.80,1209.90,255,2365021
1772481360.778,7,5,1,-706.30,179.20,1204.00,5,2365021
1772481360.778,7,6,1,-695.30,101.80,1219.30,5,2365021
1772481360.778,7,7,1,-672.60,44.60,1232.90,5,2365021
1772481360.778,7,8,1,-663.80,227.10,1274.90,255,2365021
1772481360.778,7,9,1,-703.10,174.80,1272.30,5,2365021
1772481360.778,7,10,1,-689.80,100.90,1274.40,5,2365021
1772481360.778,7,11,1,-663.50,46.40,1277.90,5,2365021
1772481360.778,7,12,1,-659.00,213.80,1339.40,255,2365021
1772481360.778,7,13,1,-714.30,181.40,1340.40,5,2365021
1772481360.778,7,14,1,-693.20,103.60,1327.60,5,2365021
1772481360.778,7,15,1,-665.80,49.60,1320.20,5,2365021
1772481360.778,8,0,1,-92.00,835.30,759.20,9,2365036
1772481360.778,8,1,1,-329.20,862.30,770.40,5,2365036
1772481360.778,8,2,1,-564.80,897.40,747.80,5,2365036
1772481360.778,8,3,1,-897.00,1054.40,610.60,5,2365036
1772481360.778,8,4,1,42.30,1191.80,913.70,255,2365036
1772481360.778,8,5,1,-314.80,1010.80,982.90,5,2365036
1772481360.778,8,6,1,-571.30,990.00,989.50,255,2365036
1772481360.778,8,7,1,-1288.30,2019.30,643.10,10,2365036
1772481360.778,8,8,1,231.20,1710.40,1228.40,255,2365036
1772481360.778,8,9,1,-223.30,1756.60,1210.70,5,2365036
1772481360.778,8,10,1,-672.60,1810.10,1208.40,255,2365036
1772481360.778,8,11,1,-1133.90,1743.70,1227.30,5,2365036
1772481360.778,8,12,1,715.50,3039.50,2032.90,255,2365036
1772481360.778,8,13,1,-199.50,2031.50,1725.30,255,2365036
1772481360.778,8,14,1,-783.50,2786.00,1895.00,255,2365036
1772481360.778,8,15,1,-1898.00,3792.30,2222.70,255,2365036
1772481360.778,1,0,1,349.00,535.00,626.80,5,2376436
1772481360.778,1,1,1,480.30,537.10,666.20,5,2376436
1772481360.778,1,2,1,550.10,454.70,674.20,255,2376436
1772481360.778,1,3,1,529.70,343.30,654.00,255,2376436
1772481360.778,1,4,1,390.20,588.70,550.30,5,2376436
1772481360.778,1,5,1,513.50,562.60,559.50,5,2376436
1772481360.778,1,6,1,559.00,458.40,557.80,5,2376436
1772481360.778,1,7,1,553.40,346.40,553.20,255,2376436
1772481360.778,1,8,1,447.60,663.40,440.60,5,2376436
1772481360.778,1,9,1,512.00,561.40,444.10,5,2376436
1772481360.778,1,10,1,543.40,452.00,447.70,5,2376436
