local_time_s,sid,cell,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771898975.754,5,15,408.80,-1709.30,217.20,5,71944
1771898976.051,1,1,717.90,553.70,1025.60,5,191875
1771898976.051,1,2,715.10,769.20,1069.60,5,191875
1771898976.051,1,3,706.80,1087.10,1161.10,5,191875
1771898976.051,1,9,753.80,568.60,656.40,5,191875
1771898976.051,1,10,733.20,783.10,644.50,5,191875
1771898976.051,1,11,724.50,1110.20,614.60,9,191875
1771898976.051,1,12,697.00,376.80,500.60,5,191875
1771898976.051,1,13,731.50,559.40,466.90,5,191875
1771898976.051,1,14,728.30,779.30,422.10,5,191875
1771898976.051,1,15,710.10,1091.50,335.20,5,191875
1771898976.051,3,14,1333.50,-99.80,239.90,255,195320
1771898976.051,3,15,2571.70,757.50,-352.40,255,195320
1771898976.051,2,0,1276.80,-221.20,1270.50,5,191991
1771898976.051,2,1,779.30,172.80,1027.10,255,191991
1771898976.051,2,2,803.10,351.00,1037.10,255,191991
1771898976.051,2,14,1522.20,445.70,161.10,255,191991
1771898976.051,2,15,1450.10,813.70,150.40,255,191991
1771898976.146,3,0,1241.00,-727.00,1254.40,5,195387
1771898976.146,3,1,1501.10,-442.90,1328.70,10,195387
1771898976.146,3,2,1599.10,-64.90,1369.60,255,195387
1771898976.146,3,3,1438.20,288.00,1342.80,10,195387
1771898976.146,3,4,1330.70,-764.20,922.60,5,195387
1771898976.146,3,5,2267.00,-543.80,1035.20,255,195387
1771898976.146,3,6,2332.80,31.70,1043.90,255,195387
1771898976.146,3,7,1028.40,118.30,879.60,255,195387
1771898976.146,3,8,1294.10,-749.00,581.20,5,195387
1771898976.146,3,11,2490.30,723.80,410.70,255,195387
1771898976.146,3,12,1172.70,-698.80,274.80,5,195387
1771898976.146,3,14,1333.50,-99.80,239.90,255,195387
1771898976.146,3,15,2571.70,757.50,-352.40,255,195387
1771898976.146,4,0,688.70,-474.90,413.40,5,195439
1771898976.146,4,1,708.80,-664.70,439.00,5,195439
1771898976.146,4,2,707.70,-903.00,461.80,9,195439
1771898976.146,4,3,674.70,-1233.10,479.80,5,195439
1771898976.146,4,4,730.00,-422.80,582.20,5,195439
1771898976.146,4,0,671.90,-469.80,423.00,5,195439
1771898976.146,4,1,686.80,-651.50,450.30,5,195439
1771898976.146,4,2,684.20,-879.60,473.00,5,195439
1771898976.146,4,0,667.70,-468.60,425.40,5,195439
1771898976.146,4,1,682.10,-648.60,452.70,5,195439
1771898976.146,5,13,-592.40,-1792.40,224.70,5,72262
1771898976.146,5,14,-88.70,-1825.00,203.80,5,72262
1771898976.146,5,15,448.40,-1796.00,158.40,5,72262
1771898976.251,4,5,731.50,-599.20,631.10,5,195506
1771898976.251,4,6,716.10,-600.00,20882.00,5,195506
1771898976.251,4,11,722.30,-1007.60,995.20,9,195506
1771898976.251,4,12,720.90,-314.90,901.60,5,195506
1771898976.251,4,13,746.00,-472.00,973.40,5,195506
1771898976.251,4,14,748.00,-655.30,1072.40,5,195506
1771898976.251,4,15,710.80,-871.90,1207.70,9,195506
1771898976.251,5,0,-674.50,-914.30,1548.00,5,72343
1771898976.251,5,1,-564.70,-1844.60,1734.10,5,72343
1771898976.251,5,2,-115.30,-1891.10,1744.50,5,72343
1771898976.251,5,3,362.80,-1873.90,1789.90,5,72343
1771898976.251,5,4,-703.00,-941.10,1304.50,5,72343
1771898976.251,5,5,-582.60,-1898.30,1255.40,5,72343
1771898976.251,5,6,-96.50,-1949.80,1253.30,5,72343
1771898976.251,5,10,-77.50,-2002.40,719.80,5,72343
1771898976.251,5,11,483.10,-1977.90,707.40,5,72343
1771898976.251,5,12,-719.40,-888.00,774.30,5,72343
1771898976.251,5,13,-594.90,-1809.90,213.40,5,72343
1771898976.251,5,14,-86.80,-1838.30,195.20,5,72343
1771898976.251,5,15,444.10,-1786.70,164.70,5,72343
1771898976.347,5,15,428.20,-1751.90,188.30,9,72411
1771898976.347,6,0,-736.70,-61.30,1409.00,255,72429
1771898976.347,6,1,-701.40,-132.00,1401.90,5,72429
1771898976.347,6,2,-617.60,-162.80,1389.00,9,72429
1771898976.347,6,3,-565.20,-195.00,1388.40,9,72429
1771898976.347,6,4,-733.10,-55.10,1323.80,255,72429
1771898976.347,6,5,-695.90,-127.70,1320.90,5,72429
1771898976.347,6,10,-664.90,-203.30,1236.00,5,72429
1771898976.347,6,11,-587.20,-238.60,1248.90,5,72429
1771898976.347,6,2,-619.90,-164.60,1389.70,9,72429
1771898976.347,6,3,-569.50,-200.30,1390.00,5,72429
1771898976.347,6,10,-664.90,-203.30,1236.00,5,72429
1771898976.347,6,0,-717.40,-58.40,1404.40,255,72429
1771898976.347,6,1,-696.90,-130.10,1400.80,255,72429
1771898976.347,6,2,-616.10,-161.60,1388.60,9,72429
1771898976.347,6,0,-728.00,-60.00,1406.90,255,72429
1771898976.347,6,1,-688.80,16000.00,1162.30,5,72429
1771898976.347,6,0,-2615.10,-348.90,1855.30,4,72429
1771898976.347,6,10,-647.60,-189.90,1242.80,5,72429
1771898976.347,6,11,-587.80,-239.30,1248.70,5,72429
1771898976.347,6,12,-632.60,-33.10,1201.20,5,72429
1771898976.347,6,13,-615.10,-91.00,1199.50,5,72429
1771898976.347,6,14,-661.90,-203.80,1137.40,5,72429
1771898976.347,6,15,-579.50,-238.00,1162.80,5,72429
1771898976.348,7,13,-1258.60,1135.50,1644.10,5,72395
1771898976.348,7,14,-525.50,277.10,1394.50,5,72395
1771898976.348,7,11,-454.70,288.90,1325.40,5,72395
1771898976.348,7,4,-1278.80,665.30,1011.70,5,72395
1771898976.348,7,5,-582.80,236.50,1249.70,5,72395
1771898976.348,7,6,-536.70,313.40,1236.00,5,72395
1771898976.348,7,7,-452.30,309.80,1247.50,5,72395
1771898976.348,7,0,-595.20,150.80,1200.10,5,72395
1771898976.348,7,1,-561.10,205.80,1187.70,5,72395
1771898976.348,7,2,-539.70,327.20,1127.20,5,72395
1771898976.348,7,3,-445.50,302.40,1161.80,5,72395
1771898976.348,7,4,-1265.00,655.00,1016.90,5,72395
1771898976.348,7,5,-585.20,239.50,1248.50,5,72395
1771898976.348,7,6,-537.40,315.20,1235.40,5,72395
1771898976.348,7,7,-452.20,308.90,1247.80,5,72395
1771898976.348,7,8,-1284.40,694.00,1300.10,5,72395
1771898976.348,7,9,-603.10,265.80,1320.70,5,72395
1771898976.348,7,10,-533.70,301.30,1320.90,5,72395
1771898976.348,7,11,-456.60,302.80,1325.00,5,72395
1771898976.348,7,12,-1245.70,687.70,1582.30,5,72395
1771898976.348,7,13,-1230.30,1098.10,1633.60,5,72395
1771898976.348,7,14,-538.70,308.60,1402.10,5,72395
1771898976.348,7,15,-461.70,303.50,1399.60,5,72395
1771898976.445,1,9,762.00,572.00,655.20,5,192209
1771898976.445,1,10,763.10,806.00,639.50,5,192209
1771898976.445,1,11,792.10,1198.30,600.00,5,192209
1771898976.445,1,15,720.30,1104.70,328.30,5,192209
1771898976.552,1,0,701.60,377.40,1000.00,5,192275
1771898976.552,1,1,737.50,561.80,1034.40,5,192275
1771898976.552,1,2,737.10,786.10,1081.10,9,192275
1771898976.552,1,3,681.50,1054.10,1143.80,5,192275
1771898976.552,1,4,732.70,381.50,833.10,5,192275
1771898976.552,1,5,767.50,574.30,844.20,5,192275
1771898976.552,1,6,758.40,802.40,858.30,5,192275
1771898976.552,1,7,780.60,1183.30,896.10,5,192275
1771898976.552,1,8,737.60,382.20,664.80,5,192275
1771898976.552,1,9,764.80,573.10,654.80,5,192275
1771898976.552,1,10,763.10,806.00,639.50,5,192275
1771898976.552,1,11,789.70,1195.10,600.50,5,192275
1771898976.552,1,12,705.20,377.90,497.10,5,192275
1771898976.552,1,13,745.20,565.00,460.80,5,192275
1771898976.552,1,14,753.90,799.00,408.70,9,192275
1771898976.552,1,15,714.60,1097.40,332.20,5,192275
1771898976.552,2,0,1295.60,-229.00,1278.90,5,192259
1771898976.552,2,2,803.10,351.00,1037.10,255,192259
1771898976.552,2,0,1318.70,-238.50,1289.30,5,192259
1771898976.552,2,1,779.30,172.80,1027.10,255,192259
1771898976.552,2,2,803.10,351.00,1037.10,255,192259
1771898976.552,2,3,2261.00,1149.50,1711.70,5,192259
1771898976.552,2,4,1496.50,-312.20,946.30,5,192259
1771898976.552,2,5,672.60,186.80,823.40,255,192259
1771898976.552,2,6,2893.10,626.20,1118.30,255,192259
1771898976.552,2,7,2420.70,1215.70,1078.00,9,192259
1771898976.552,2,8,1526.70,-324.70,548.00,5,192259
1771898976.552,2,9,1872.80,28.80,515.80,255,192259
1771898976.552,2,10,665.70,332.90,676.10,255,192259
1771898976.552,2,11,2331.00,1178.50,433.40,255,192259
1771898976.552,2,12,1404.90,-274.20,170.70,9,192259
1771898976.552,2,13,1663.20,56.40,102.20,255,192259
1771898976.552,2,14,1522.20,445.70,161.10,255,192259
1771898976.552,2,15,1450.10,813.70,150.40,255,192259
1771898976.552,3,0,1182.10,-702.60,1228.00,5,195772
1771898976.552,3,1,1490.10,-441.50,1324.10,255,195772
1771898976.552,3,2,1599.10,-64.90,1369.60,255,195772
1771898976.552,3,3,1438.20,288.00,1342.80,255,195772
1771898976.552,3,4,1244.60,-728.50,910.40,9,195772
1771898976.552,3,5,2267.00,-543.80,1035.20,255,195772
1771898976.552,3,6,1339.10,-99.10,911.90,10,195772
1771898976.552,3,7,1028.40,118.30,879.60,255,195772
1771898976.552,3,8,1239.10,-726.30,589.00,5,195772
1771898976.552,3,9,761.10,-345.50,663.40,255,195772
1771898976.552,3,10,2417.40,42.90,443.50,255,195772
1771898976.552,3,8,1235.50,-724.70,589.50,5,195772
1771898976.552,3,9,761.10,-345.50,663.40,255,195772
1771898976.552,3,10,2417.40,42.90,443.50,255,195772
1771898976.552,3,11,2490.30,723.80,410.70,255,195772
1771898976.552,3,12,1107.00,-671.50,304.20,5,195772
1771898976.552,3,14,1333.50,-99.80,239.90,255,195772
1771898976.552,3,15,2571.70,757.50,-352.40,255,195772
1771898976.552,4,0,660.10,-466.30,429.70,5,195787
1771898976.552,4,1,133.51,-591.20,634.30,5,195787
1771898976.552,4,6,689.20,-784.60,689.30,5,195787
1771898976.552,4,7,639.70,-1029.80,755.80,5,195787
1771898976.552,4,8,723.70,-367.70,744.80,5,195787
1771898976.552,4,9,740.70,-536.10,802.90,5,195787
1771898976.552,4,10,720.10,-723.20,876.30,5,195787
1771898976.552,4,11,687.30,-967.60,981.30,9,195787
1771898976.552,4,12,713.20,-314.60,899.70,5,195787
1771898976.552,4,13,728.60,-467.30,967.40,5,195787
1771898976.552,4,14,732.00,-646.50,1064.40,5,195787
1771898976.552,4,15,705.00,-866.50,1203.40,5,195787
1771898976.752,2,12,1401.50,-272.80,172.20,255,192529
1771898976.752,2,13,1639.40,59.60,112.10,255,192529
1771898976.752,2,14,1522.20,445.70,161.10,255,192529
1771898976.752,2,15,2214.00,1130.10,-192.10,255,192529
1771898976.847,3,0,1166.70,-696.30,1221.10,5,196034
1771898976.847,3,8,1224.50,-720.20,591.10,9,196034
1771898976.847,3,9,761.10,-345.50,663.40,255,196034
1771898976.847,3,10,2417.40,42.90,443.50,255,196034
1771898976.847,3,11,2490.30,723.80,410.70,255,196034
1771898976.847,3,6,1339.10,-99.10,911.90,255,196034
1771898976.847,3,8,1214.40,-716.00,592.50,9,196034
1771898976.847,3,9,761.10,-345.50,663.40,255,196034
1771898976.847,3,10,2417.40,42.90,443.50,255,196034
1771898976.847,3,11,2490.30,723.80,410.70,255,196034
1771898976.847,3,12,1101.90,-669.40,306.50,5,196034
1771898976.847,3,14,1333.50,-99.80,239.90,255,196034
1771898976.847,3,15,2571.70,757.50,-352.40,255,196034
1771898976.847,6,2,-612.20,-158.70,1387.50,5,72899
1771898976.847,6,3,-565.20,-195.00,1388.40,5,72899
1771898976.847,6,4,-743.00,-56.40,1323.50,255,72899
1771898976.847,6,5,-687.60,-124.20,1321.20,5,72899
1771898976.847,6,6,-649.10,-188.90,1321.30,5,72899
1771898976.847,6,7,-581.70,-223.10,1325.40,5,72899
1771898976.847,6,8,-712.10,-46.90,1244.90,255,72899
1771898976.847,6,9,-660.30,211.20,1129.80,5,72899
1771898976.847,6,15,-571.10,-226.20,1171.80,5,72899
1771898976.847,5,0,-672.10,-908.00,1546.40,5,72931
1771898976.847,5,1,-454.60,-960.30,1535.20,5,72931
1771898976.847,5,2,-116.70,-1880.40,1742.10,5,72931
1771898976.847,5,3,361.40,-1870.30,1789.00,5,72931
1771898976.847,5,0,-669.90,-902.50,1545.00,5,72931
1771898976.847,5,1,-455.00,-964.20,1536.10,5,72931
1771898976.847,5,2,-115.00,-1894.00,1745.20,5,72931
1771898976.847,5,3,348.70,-1837.70,1780.70,9,72931
1771898976.847,5,4,-699.50,-932.70,1304.80,5,72931
1771898976.847,5,5,-464.90,-997.70,1293.80,5,72931
1771898976.847,5,6,-94.80,-1962.70,1252.70,5,72931
1771898976.847,5,7,443.20,-1979.50,1270.30,5,72931
1771898976.847,5,8,-712.40,-920.00,1053.40,5,72931
1771898976.847,5,9,-469.30,-987.10,1041.10,5,72931
1771898976.847,5,10,-82.70,-1964.60,731.70,5,72931
1771898976.847,5,11,472.80,-1954.20,715.20,5,72931
1771898976.847,5,12,-715.20,-878.70,780.60,5,72931
1771898976.847,5,5,-462.00,-974.90,1294.70,5,72931
1771898976.847,5,6,-98.20,-1936.90,1253.80,5,72931
1771898976.847,5,13,-467.30,-925.80,780.40,5,72931
1771898976.847,5,14,-85.70,-1845.90,190.40,5,72931
1771898976.847,5,15,426.40,-1748.00,190.90,5,72931
1771898976.947,6,0,-729.00,-60.10,1407.10,255,72966
1771898976.947,6,1,-687.90,-126.30,1398.60,255,72966
1771898976.947,6,2,-622.30,-166.30,1390.30,5,72966
1771898976.947,6,3,-567.60,-198.10,1389.30,5,72966
1771898976.947,6,4,-733.10,-55.10,1323.80,255,72966
1771898976.947,6,5,-685.80,-123.50,1321.30,5,72966
1771898976.947,6,6,-647.60,-187.60,1321.40,5,72966
1771898976.947,6,7,-579.80,-220.70,1325.50,5,72966
1771898976.947,6,8,-719.70,-47.80,1242.60,255,72966
1771898976.947,6,9,-655.90,-109.30,1253.30,5,72966
1771898976.947,6,10,-645.30,-188.10,1243.70,5,72966
1771898976.947,6,11,-579.80,-228.60,1252.70,5,72966
1771898976.947,6,12,-630.90,-32.90,1202.20,5,72966
1771898976.947,6,13,-618.20,-92.30,1197.40,5,72966
1771898976.947,6,14,-671.20,-211.20,1129.80,5,72966
1771898976.947,6,15,-569.20,-223.40,1173.90,5,72966
1771898977.044,7,2,-540.10,328.00,1126.60,5,73014
1771898977.044,7,3,-445.80,305.00,1160.20,5,73014
1771898977.044,7,4,-1256.50,648.70,1020.00,5,73014
1771898977.044,7,5,-585.80,240.30,1248.20,5,73014
1771898977.044,7,6,-537.40,315.20,1235.40,5,73014
1771898977.044,7,7,-452.70,312.70,1246.60,5,73014
1771898977.044,7,8,-1276.50,687.90,1300.40,5,73014
1771898977.044,7,7,-452.80,313.60,1246.40,5,73014
1771898977.044,7,8,-1272.50,684.80,1300.60,5,73014
1771898977.044,7,9,-602.50,265.00,1320.80,5,73014
1771898977.044,7,10,-533.70,301.30,1320.90,5,73014
1771898977.044,7,11,-456.70,303.70,1324.90,5,73014
1771898977.044,7,12,-1241.10,684.10,1580.90,9,73014
1771898977.044,7,4,-12000.00,0.00,1321.00,5,73014
1771898977.044,7,0,-595.20,150.80,1200.10,5,73014
1771898977.044,7,1,-558.50,202.50,1190.40,5,73014
1771898977.044,7,2,-535.00,315.50,1135.20,5,73014
1771898977.044,7,3,-444.90,295.70,1166.00,5,73014
1771898977.044,7,4,-1283.40,668.80,1009.90,5,73014
1771898977.044,7,5,-580.50,233.50,1250.90,5,73014
1771898977.044,7,6,-537.00,314.30,1235.70,5,73014
1771898977.044,7,7,-452.00,307.00,1248.40,5,73014
1771898977.044,7,8,-1301.80,707.40,1299.40,5,73014
1771898977.044,7,9,-596.50,257.00,1321.20,5,73014
1771898977.044,7,10,-532.50,298.50,1321.00,5,73014
1771898977.044,7,4,-1290.30,673.90,1007.40,5,73014
1771898977.044,7,5,-575.80,227.50,1253.30,5,73014
1771898977.044,7,6,-535.60,310.70,1236.80,5,73014
1771898977.044,7,7,-451.50,303.20,1249.50,5,73014
1771898977.044,7,8,-1314.40,717.20,1299.00,5,73014
1771898977.044,7,9,-591.60,250.70,1321.50,5,73014
1771898977.044,7,10,-531.00,294.80,1321.20,5,73014
1771898977.044,7,11,-455.20,292.80,1325.30,5,73014
1771898977.044,7,12,-1266.20,704.10,1588.40,5,73014
1771898977.044,7,13,-593.90,256.60,1398.20,5,73014
1771898977.044,7,14,-530.40,288.80,1397.30,5,73014
1771898977.044,7,15,-459.80,291.00,1396.60,5,73014
1771898977.045,8,7,29.30,925.70,1051.40,5,73049
1771898977.045,8,8,-694.60,920.20,1305.20,5,73049
1771898977.045,8,9,-461.20,968.50,1295.00,5,73049
1771898977.045,8,11,19.80,947.00,1304.30,5,73049
1771898977.045,8,12,-672.10,907.50,1546.40,5,73049
1771898977.045,8,0,-707.10,860.40,792.70,9,73049
1771898977.045,8,1,-463.60,899.40,797.00,5,73049
1771898977.045,8,2,-220.00,914.50,787.40,5,73049
1771898977.045,8,3,29.00,877.40,781.10,5,73049
1771898977.045,8,4,-705.20,902.80,1058.80,5,73049
1771898977.045,8,5,-464.00,947.90,1053.40,5,73049
1771898977.045,8,6,-220.70,955.40,1051.00,5,73049
1771898977.045,8,7,34.20,937.10,1047.60,5,73049
1771898977.045,8,8,-697.30,926.70,1305.00,5,73049
1771898977.045,8,9,-461.60,971.50,1294.90,5,73049
1771898977.045,8,10,-224.00,973.40,1294.80,5,73049
1771898977.045,8,9,-461.70,972.50,1294.80,5,73049
1771898977.045,8,10,-224.40,970.50,1294.90,5,73049
1771898977.045,8,11,18.70,944.30,1304.40,5,73049
1771898977.045,8,12,-673.50,911.10,1547.30,5,73049
1771898977.045,8,0,-713.10,873.50,783.70,5,73049
1771898977.045,8,3,21.60,861.10,792.10,5,73049
1771898977.045,8,4,-715.50,926.60,1051.10,5,73049
1771898977.045,8,5,-463.80,946.00,1054.00,5,73049
1771898977.045,8,6,-222.70,941.20,1055.50,5,73049
1771898977.045,8,7,22.90,910.70,1056.30,5,73049
1771898977.045,8,8,-704.90,945.20,1304.40,5,73049
1771898977.045,8,3,20.90,859.60,793.20,5,73049
1771898977.045,8,4,-720.80,938.90,1047.00,5,73049
1771898977.045,8,5,-465.60,959.20,1049.80,5,73049
1771898977.045,8,6,-220.50,957.30,1050.40,5,73049
1771898977.045,8,7,21.00,906.30,1057.70,5,73049
1771898977.045,8,8,-709.00,955.40,1304.10,5,73049
1771898977.045,8,9,-462.00,974.40,1294.70,5,73049
1771898977.045,8,10,-224.10,972.50,1294.80,5,73049
1771898977.045,8,11,10.70,924.80,1305.10,5,73049
1771898977.045,8,12,-682.00,932.80,1552.80,5,73049
1771898977.045,8,15,-4.50,931.00,1552.30,5,73049
1771898977.045,8,1,-467.70,927.90,778.80,5,73049
1771898977.045,8,2,-219.40,918.70,784.70,5,73049
1771898977.045,8,3,35.00,890.50,772.20,5,73049
1771898977.045,8,4,-723.10,944.20,1045.30,5,73049
1771898977.045,8,5,-467.30,971.50,1045.90,5,73049
1771898977.045,8,6,-217.50,979.10,1043.50,5,73049
1771898977.045,8,7,38.40,946.80,1044.50,5,73049
1771898977.045,8,8,-711.70,961.80,1303.80,5,73049
1771898977.045,8,9,-464.40,993.30,1293.90,5,73049
1771898977.045,8,10,-221.30,994.30,1293.90,5,73049
1771898977.045,8,11,28.20,967.40,1303.70,5,73049
1771898977.045,8,12,-684.80,940.10,1554.60,5,73049
1771898977.045,8,13,-456.40,974.40,1538.50,5,73049
1771898977.045,8,14,-229.20,976.30,1538.90,5,73049
1771898977.045,8,15,-2.80,935.60,1553.50,5,73049
1771898977.139,1,0,716.20,379.40,1006.10,5,192792
1771898977.139,1,1,740.10,562.90,1035.50,5,192792
1771898977.139,1,2,751.70,797.30,1088.70,5,192792
1771898977.139,1,3,790.60,1196.30,1218.10,5,192792
1771898977.139,1,4,754.30,384.40,836.00,5,192792
1771898977.139,1,5,778.50,578.80,845.80,5,192792
1771898977.139,1,6,765.50,807.80,859.50,5,192792
1771898977.139,1,7,794.50,1201.40,899.10,5,192792
1771898977.139,1,8,753.30,384.20,662.80,5,192792
1771898977.139,1,9,786.70,582.20,651.70,5,192792
1771898977.139,1,10,772.50,813.30,638.00,5,192792
1771898977.139,1,11,744.40,1136.10,610.30,5,192792
1771898977.139,1,12,730.90,381.30,486.40,5,192792
1771898977.139,1,13,759.70,571.00,454.30,5,192792
1771898977.139,1,14,765.70,808.00,402.60,5,192792
1771898977.139,1,15,722.50,1107.60,326.80,5,192792
1771898977.139,2,14,1522.20,445.70,161.10,255,192808
1771898977.139,2,0,1342.60,-248.40,1300.00,5,192808
1771898977.139,2,1,779.30,172.80,1027.10,255,192808
1771898977.139,2,14,1522.20,445.70,161.10,255,192808
1771898977.139,2,15,1390.40,788.90,177.20,255,192808
1771898977.248,5,10,-219.70,-963.50,1048.60,5,73199
1771898977.248,5,11,453.90,-1910.20,729.50,5,73199
1771898977.248,5,12,-705.30,-857.00,795.30,5,73199
1771898977.248,5,13,-466.00,-916.70,786.30,5,73199
1771898977.248,5,14,-219.70,-917.50,785.80,5,73199
1771898977.248,5,15,404.90,-1700.80,222.90,5,73199
1771898977.248,7,12,-1293.50,726.10,1596.70,5,73215
1771898977.248,7,13,-592.80,255.00,1397.80,5,73215
1771898977.248,7,14,-530.00,287.90,1397.10,5,73215
1771898977.248,7,15,-460.20,293.90,1397.30,5,73215
1771898977.352,4,0,646.70,-462.30,437.40,5,196579
1771898977.352,4,1,656.20,-633.00,465.90,5,196579
1771898977.352,4,2,649.90,-845.40,489.20,5,196579
1771898977.352,4,11,718.50,-1003.20,993.60,9,196579
1771898977.352,4,12,700.60,-314.30,896.60,5,196579
1771898977.461,2,8,1436.10,-287.10,561.00,9,193469
1771898977.461,2,9,1872.80,28.80,515.80,255,193469
1771898977.461,2,10,665.70,332.90,676.10,255,193469
1771898977.461,2,11,2425.30,1217.60,420.00,255,193469
1771898977.461,2,12,1406.60,-274.90,169.90,5,193469
1771898977.461,2,13,1639.40,59.60,112.10,255,193469
1771898977.461,2,14,1522.20,445.70,1216.41,5,193469
1771898977.461,2,8,1434.20,-286.40,561.20,5,193469
1771898977.461,2,9,1872.80,28.80,515.80,255,193469
1771898977.461,2,1,779.30,172.80,1027.10,255,193469
1771898977.461,2,2,803.10,351.00,1037.10,255,193469
1771898977.461,2,3,2270.40,1153.40,1716.00,255,193469
1771898977.461,2,4,1487.30,-308.40,945.00,5,193469
1771898977.461,2,5,672.60,186.80,823.40,255,193469
1771898977.461,2,2,803.10,351.00,1037.10,255,193469
1771898977.461,2,3,2270.40,1153.40,1716.00,255,193469
1771898977.461,2,4,1469.00,-300.80,942.30,5,193469
1771898977.461,2,15,1431.30,805.90,158.80,255,193469
1771898977.661,1,11,782.40,1185.70,602.10,5,193776
1771898977.661,1,12,718.10,379.60,491.80,5,193776
1771898977.661,1,13,752.90,725000.00,1063.10,255,193776
1771898977.661,1,1,755.40,569.30,1042.40,5,193776
1771898977.661,1,2,757.60,801.80,1091.80,9,193776
1771898977.661,1,3,737.70,1127.40,1182.10,9,193776
1771898977.661,1,4,767.10,386.10,837.70,5,193776
1771898977.661,1,5,796.80,586.40,848.40,5,193776
1771898977.661,1,6,777.30,816.90,861.40,5,193776
1771898977.661,1,7,782.40,1185.70,896.50,5,193776
1771898977.661,1,8,768.00,386.20,660.80,5,193776
1771898977.764,2,0,1434.70,-286.60,1341.30,9,193739
1771898977.764,2,1,779.30,172.80,1027.10,255,193739
1771898977.764,2,2,2210.10,536.30,1624.90,10,193739
1771898977.764,2,13,1614.70,62.80,122.50,255,193739
1771898977.764,2,14,1522.20,445.70,161.10,255,193739
1771898977.764,2,15,1340.00,768.10,199.80,10,193739
1771898977.864,4,6,701.50,-794.70,688.10,5,197183
1771898977.864,4,7,675.30,-1078.10,756.20,9,197183
1771898977.864,4,8,709.80,-366.10,744.90,5,197183
1771898977.864,4,9,737.00,-534.80,800.00,5,197183
1771898977.864,5,0,-665.70,-891.60,1542.30,5,74080
1771898977.864,5,1,-451.10,-932.30,1528.90,5,74080
1771898977.864,5,2,-232.80,-947.80,1532.40,5,74080
1771898977.864,5,3,-20.50,-890.70,1542.00,5,74080
1771898977.864,5,4,-693.90,-918.90,1305.30,5,74080
1771898977.864,5,5,-460.50,-964.00,1295.20,5,74080
1771898977.864,5,3,-16.60,-900.70,1544.50,5,74080
1771898977.864,5,4,-690.80,-911.50,1305.50,5,74080
1771898977.864,5,8,-707.10,-907.70,1057.40,5,74080
1771898977.864,5,9,-464.30,-950.30,1052.80,5,74080
1771898977.864,5,10,-218.90,-969.20,1046.80,5,74080
1771898977.864,5,8,-707.10,-907.70,1057.40,5,74080
1771898977.864,5,9,-465.70,-960.70,1049.50,5,74080
1771898977.864,5,10,-218.00,-975.80,1044.70,5,74080
1771898977.864,5,11,36.50,-942.90,1045.90,5,74080
1771898977.864,5,12,-708.10,-863.20,791.10,5,74080
1771898977.864,5,5,-460.30,-962.10,1295.30,5,74080
1771898977.864,5,6,-222.20,-987.80,1294.20,5,74080
1771898977.864,5,0,-661.10,-879.80,1539.30,5,74080
1771898977.864,5,1,-451.20,-933.20,1529.10,5,74080
1771898977.864,5,2,-231.50,-958.40,1534.80,5,74080
1771898977.864,5,3,4.60,-955.10,1558.30,5,74080
1771898977.864,5,13,-465.90,-915.80,786.90,5,74080
1771898977.864,5,14,-215.20,-948.40,766.00,5,74080
1771898977.864,5,15,46.70,-916.60,754.90,5,74080
1771898978.071,2,13,1352.70,97.30,231.90,255,194007
1771898978.071,2,14,1501.10,442.90,169.90,255,194007
1771898978.071,2,15,1340.00,768.10,199.80,255,194007
1771898978.071,1,1,784.40,581.30,1055.40,5,194038
1771898978.071,1,2,791.30,827.70,1109.40,9,194038
1771898978.071,1,3,808.60,1219.80,1230.30,5,194038
1771898978.071,1,4,781.80,388.00,839.60,5,194038
1771898978.071,1,5,819.70,595.90,851.60,5,194038
1771898978.071,1,6,812.70,844.10,867.30,5,194038
1771898978.071,1,1,790.40,583.80,1058.10,5,194038
1771898978.071,1,2,789.90,826.60,1108.60,9,194038
1771898978.071,1,3,800.70,1209.50,1225.00,5,194038
1771898978.071,1,4,784.80,388.40,840.00,5,194038
1771898978.071,1,5,822.50,597.00,852.00,5,194038
1771898978.071,1,6,826.00,854.30,869.50,5,194038
1771898978.071,1,7,766.10,1164.50,893.00,5,194038
1771898978.071,1,8,786.70,388.60,658.30,5,194038
1771898978.071,1,9,823.40,597.40,646.40,5,194038
1771898978.071,1,10,823.70,852.50,629.50,5,194038
1771898978.071,1,11,816.80,1230.50,594.60,5,194038
1771898978.071,1,12,760.20,385.20,474.20,5,194038
1771898978.071,1,15,742.20,1133.30,313.40,5,194038
1771898978.171,2,0,1477.40,-304.30,1360.40,5,194072
1771898978.171,2,1,779.30,172.80,1027.10,255,194072
1771898978.171,2,2,2210.10,536.30,1624.90,255,194072
1771898978.171,2,3,2118.40,1090.50,1647.80,10,194072
1771898978.171,2,4,1634.80,-369.50,966.00,5,194072
1771898978.171,2,5,672.60,186.80,823.40,255,194072
1771898978.171,2,6,2893.10,626.20,1118.30,255,194072
1771898978.171,2,7,2215.50,1130.70,1048.70,5,194072
1771898978.171,2,8,1677.00,-386.90,526.60,5,194072
1771898978.171,2,12,1442.40,-289.80,153.80,9,194072
1771898978.171,2,13,1352.70,97.30,231.90,255,194072
1771898978.171,2,14,1501.10,442.90,169.90,255,194072
