local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771901171.706,1,9,1,714.40,552.30,662.00,5,2387565
1771901171.706,1,10,1,607.40,686.50,665.40,5,2387565
1771901171.706,1,11,1,490.30,805.00,665.20,5,2387565
1771901171.706,1,12,1,782.20,388.00,465.00,5,2387565
1771901171.706,1,13,1,696.50,544.90,482.60,5,2387565
1771901171.706,1,14,1,595.60,677.50,491.40,5,2387565
1771901171.706,1,15,1,475.00,785.10,495.20,5,2387565
1771901171.813,3,1,1,1449.80,-436.20,1307.30,255,2391061
1771901171.813,3,0,1,1323.80,-761.30,1291.60,255,2391061
1771901171.813,3,1,1,1531.30,-446.90,1341.30,255,2391061
1771901171.813,3,2,1,1737.40,-46.70,1427.40,255,2391061
1771901171.813,3,3,1,1310.10,235.00,1285.40,255,2391061
1771901171.813,3,4,1,1794.20,-956.20,988.70,255,2391061
1771901171.813,3,5,1,4092.40,-784.10,1277.50,255,2391061
1771901171.813,3,0,1,1323.80,-761.30,1291.60,255,2391061
1771901171.813,3,7,1,2365.80,672.20,1070.10,255,2391061
1771901171.813,3,8,1,1065.10,-654.20,613.80,255,2391061
1771901171.813,3,0,1,1330.60,-764.20,1294.60,255,2391061
1771901171.813,3,1,1,2943.70,-632.90,1931.40,255,2391061
1771901171.813,3,10,1,1375.40,-94.30,581.80,255,2391061
1771901171.813,3,11,1,2406.10,688.90,422.70,5,2391061
1771901171.813,3,12,1,535.10,-434.70,560.60,255,2391061
1771901171.813,3,13,1,1045.80,-383.00,360.10,255,2391061
1771901171.813,3,14,1,3659.10,206.30,-731.70,255,2391061
1771901171.813,3,1,1,2943.70,-632.90,1931.40,255,2391061
1771901171.813,3,2,1,1737.40,-46.70,1427.40,255,2391061
1771901171.813,3,3,1,1310.10,235.00,1285.40,255,2391061
1771901171.813,3,1,1,1415.90,-431.70,1293.10,10,2391061
1771901171.813,3,2,1,1737.40,-46.70,1427.40,255,2391061
1771901171.813,3,3,1,1975.00,510.40,1583.50,10,2391061
1771901171.813,3,4,1,1794.20,-956.20,988.70,255,2391061
1771901171.813,3,5,1,4092.40,-784.10,1277.50,255,2391061
1771901171.813,3,6,1,1988.80,-13.60,998.20,255,2391061
1771901171.813,3,7,1,2152.30,583.80,1039.70,5,2391061
1771901171.813,3,8,1,1065.10,-654.20,613.80,255,2391061
1771901171.813,3,9,1,1870.90,-491.60,516.00,255,2391061
1771901171.813,3,10,1,1375.40,-94.30,581.80,255,2391061
1771901171.813,3,11,1,2176.20,593.70,455.50,10,2391061
1771901171.813,3,12,0,0.00,0.00,0.00,2,2391061
1771901171.813,3,13,1,1045.80,-383.00,360.10,255,2391061
1771901171.813,3,14,1,3659.10,206.30,-731.70,255,2391061
1771901171.813,3,15,1,2247.30,623.20,-207.00,255,2391061
1771901171.919,1,1,1,1000.00,494.10,920.60,255,2387762
1771901171.919,1,1,1,688.80,541.70,1012.60,5,2387762
1771901171.919,1,2,1,578.80,664.60,998.40,5,2387762
1771901171.919,1,1,1,682.90,539.20,1009.90,5,2387762
1771901171.919,1,2,1,578.00,664.00,998.00,5,2387762
1771901171.919,1,3,1,456.50,760.90,990.80,5,2387762
1771901171.919,1,4,1,818.20,392.80,844.50,5,2387762
1771901171.919,1,5,1,713.50,551.90,836.50,5,2387762
1771901171.919,1,6,1,601.90,682.30,832.30,5,2387762
1771901171.919,1,7,1,478.20,789.30,830.70,5,2387762
1771901171.919,1,8,1,821.10,393.20,653.80,5,2387762
1771901171.919,1,9,1,712.60,551.50,662.20,5,2387762
1771901171.919,1,10,1,605.00,684.70,665.80,5,2387762
1771901171.919,1,11,1,479.40,790.80,667.60,5,2387762
1771901171.919,1,12,1,798.70,390.20,458.10,5,2387762
1771901171.919,1,13,1,701.60,547.00,480.30,5,2387762
1771901171.919,1,14,1,587.60,671.30,495.60,5,2387762
1771901171.919,1,15,1,461.60,767.50,504.40,5,2387762
1771901172.025,3,1,1,1415.90,-431.70,1293.10,255,2391259
1771901172.025,3,1,1,1415.90,-431.70,1293.10,255,2391259
1771901172.025,3,2,1,1737.40,-46.70,1427.40,255,2391259
1771901172.025,3,3,1,1910.20,483.50,1554.50,255,2391259
1771901172.025,3,4,1,1794.20,-956.20,988.70,255,2391259
1771901172.025,3,5,1,4092.40,-784.10,1277.50,255,2391259
1771901172.025,3,6,1,1988.80,-13.60,998.20,255,2391259
1771901172.025,3,7,1,2159.70,586.90,1040.80,5,2391259
1771901172.025,3,8,1,1065.10,-654.20,613.80,255,2391259
1771901172.025,3,9,1,1870.90,-491.60,516.00,255,2391259
1771901172.025,3,10,1,1375.40,-94.30,581.80,255,2391259
1771901172.025,3,11,1,2085.50,556.10,468.40,5,2391259
1771901172.025,3,12,0,0.00,0.00,0.00,255,2391259
1771901172.025,3,13,1,1045.80,-383.00,360.10,255,2391259
1771901172.025,3,14,1,3659.10,206.30,-731.70,255,2391259
1771901172.025,3,15,1,2039.90,537.30,-114.00,5,2391259
