time_ms,s1_c01,s1_c02,s1_c03,s1_c04,s1_c05,s1_c06,s1_c07,s1_c08,s1_c09,s1_c10,s1_c11,s1_c12,s1_c13,s1_c14,s1_c15,s1_c16,s2_c01,s2_c02,s2_c03,s2_c04,s2_c05,s2_c06,s2_c07,s2_c08,s2_c09,s2_c10,s2_c11,s2_c12,s2_c13,s2_c14,s2_c15,s2_c16,s3_c01,s3_c02,s3_c03,s3_c04,s3_c05,s3_c06,s3_c07,s3_c08,s3_c09,s3_c10,s3_c11,s3_c12,s3_c13,s3_c14,s3_c15,s3_c16,s4_c01,s4_c02,s4_c03,s4_c04,s4_c05,s4_c06,s4_c07,s4_c08,s4_c09,s4_c10,s4_c11,s4_c12,s4_c13,s4_c14,s4_c15,s4_c16,s5_c01,s5_c02,s5_c03,s5_c04,s5_c05,s5_c06,s5_c07,s5_c08,s5_c09,s5_c10,s5_c11,s5_c12,s5_c13,s5_c14,s5_c15,s5_c16,s6_c01,s6_c02,s6_c03,s6_c04,s6_c05,s6_c06,s6_c07,s6_c08,s6_c09,s6_c10,s6_c11,s6_c12,s6_c13,s6_c14,s6_c15,s6_c16,s7_c01,s7_c02,s7_c03,s7_c04,s7_c05,s7_c06,s7_c07,s7_c08,s7_c09,s7_c10,s7_c11,s7_c12,s7_c13,s7_c14,s7_c15,s7_c16,s8_c01,s8_c02,s8_c03,s8_c04,s8_c05,s8_c06,s8_c07,s8_c08,s8_c09,s8_c10,s8_c11,s8_c12,s8_c13,s8_c14,s8_c15,s8_c16
6424,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,2868.8,2868.8,3000.0,3000.0,3000.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1726.2,1837.0,3000.0,3000.0,1963.0,2089.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,2868.8,2868.8,3000.0,3000.0,3000.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,2253.4,1837.0,1726.2,3000.0,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
6526,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,2789.5,2789.5,3000.0,3000.0,3000.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1726.2,1837.0,3000.0,3000.0,1963.0,2089.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,2789.5,2789.5,3000.0,3000.0,3000.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,2253.4,1837.0,1726.2,3000.0,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
6630,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,2709.2,2709.2,3000.0,3000.0,3000.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1726.2,1837.0,3000.0,3000.0,1963.0,2089.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,2709.2,2709.2,3000.0,3000.0,3000.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,2253.4,1837.0,1726.2,3000.0,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
6733,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2990.5,2629.8,2629.8,2990.5,3000.0,2990.5,2990.5,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1726.2,3000.0,3000.0,2990.5,1963.0,3000.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2990.5,2629.8,2629.8,2990.5,3000.0,2990.5,2990.5,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2990.5,2253.4,1837.0,1726.2,3000.0,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
6838,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2898.0,2548.5,2548.5,2898.0,3000.0,2898.0,2898.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1726.2,3000.0,3000.0,2898.0,1963.0,3000.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2898.0,2548.5,2548.5,2898.0,3000.0,2898.0,2898.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2898.0,2253.4,1837.0,1726.2,3000.0,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
6941,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2806.9,2468.4,2468.4,2806.9,3000.0,2806.9,2806.9,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1726.2,3000.0,3000.0,2806.9,1963.0,3000.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2806.9,2468.4,2468.4,2806.9,3000.0,2806.9,2806.9,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2806.9,2253.4,1837.0,1726.2,3000.0,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
7045,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2715.9,2388.3,2388.3,2715.9,3000.0,2715.9,2715.9,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1726.2,3000.0,3000.0,2715.9,1963.0,3000.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2715.9,2388.3,2388.3,2715.9,3000.0,2715.9,2715.9,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2715.9,2253.4,1837.0,1726.2,3000.0,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,3000.0,2423.0,2158.1,2158.1,2423.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
7151,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2622.4,2306.1,2306.1,2622.4,2982.1,2622.4,2622.4,2982.1,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1726.2,3000.0,3000.0,2622.4,1963.0,3000.0,3000.0,2982.1,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2622.4,2306.1,2306.1,2622.4,2982.1,2622.4,2622.4,2982.1,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2622.4,2253.4,1837.0,1726.2,2982.1,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,3000.0,2423.0,2158.1,2158.1,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
7253,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2533.1,2227.6,2227.6,2533.1,2880.5,2533.1,2533.1,2880.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1726.2,3000.0,3000.0,2533.1,1963.0,3000.0,3000.0,2880.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2533.1,2227.6,2227.6,2533.1,2880.5,2533.1,2533.1,2880.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2533.1,2253.4,1837.0,1726.2,2880.5,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,3000.0,2423.0,2158.1,2158.1,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
7361,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2438.4,2144.3,2144.3,2438.4,2772.8,2438.4,2438.4,2772.8,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1726.2,3000.0,3000.0,2438.4,1963.0,3000.0,3000.0,2772.8,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2438.4,2144.3,2144.3,2438.4,2772.8,2438.4,2438.4,2772.8,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2438.4,2253.4,1837.0,1726.2,2772.8,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,3000.0,2423.0,2158.1,2158.1,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
7461,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2350.4,2066.9,2066.9,2350.4,2672.7,2350.4,2350.4,2672.7,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1726.2,3000.0,3000.0,2350.4,1963.0,3000.0,3000.0,2672.7,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2350.4,2066.9,2066.9,2350.4,2672.7,2350.4,2350.4,2672.7,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2350.4,2253.4,1837.0,1726.2,2672.7,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,3000.0,2423.0,2158.1,2158.1,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
7566,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2257.3,1985.1,1985.1,2257.3,2567.0,2257.3,2257.3,2567.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,3000.0,3000.0,2257.3,3000.0,3000.0,3000.0,2567.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2257.3,1985.1,1985.1,2257.3,2567.0,2257.3,2257.3,2567.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2257.3,2253.4,1837.0,1726.2,2567.0,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,3000.0,2423.0,2158.1,2158.1,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
7666,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2169.4,1907.7,1907.7,2169.4,2466.9,2169.4,2169.4,2466.9,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,3000.0,2922.8,2169.4,3000.0,3000.0,3000.0,2466.9,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2169.4,1907.7,1907.7,2169.4,2466.9,2169.4,2169.4,2466.9,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2169.4,2253.4,1837.0,1726.2,2466.9,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,3000.0,2423.0,2158.1,2158.1,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
7770,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2078.6,1827.9,1827.9,2078.6,2363.7,2078.6,2078.6,2363.7,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,3000.0,2800.5,2078.6,3000.0,3000.0,3000.0,2363.7,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2078.6,1827.9,1827.9,2078.6,2363.7,2078.6,2078.6,2363.7,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2078.6,2253.4,1837.0,1726.2,2363.7,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,3000.0,2423.0,2158.1,2158.1,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
7871,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1989.2,1749.3,1749.3,1989.2,2262.1,1989.2,1989.2,2262.1,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,3000.0,2680.1,1989.2,3000.0,3000.0,3000.0,2262.1,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1989.2,1749.3,1749.3,1989.2,2262.1,1989.2,1989.2,2262.1,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1989.2,2253.4,1837.0,1726.2,2262.1,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,3000.0,2423.0,2158.1,2158.1,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
7982,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1892.1,1663.9,1663.9,1892.1,2151.6,1892.1,1892.1,2151.6,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,3000.0,2549.2,1892.1,3000.0,3000.0,2898.8,2151.6,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1892.1,1663.9,1663.9,1892.1,2151.6,1892.1,1892.1,2151.6,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1892.1,2253.4,1837.0,1726.2,2151.6,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,3000.0,2423.0,2158.1,2158.1,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
8083,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1803.5,1585.9,1585.9,1803.5,2050.8,1803.5,1803.5,2050.8,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,3000.0,2429.8,1803.5,3000.0,3000.0,2763.1,2050.8,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1803.5,1585.9,1585.9,1803.5,2050.8,1803.5,1803.5,2050.8,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1803.5,2253.4,1837.0,1726.2,2050.8,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2209.6,2350.3,2298.7,2029.9,3000.0,3000.0,2423.0,2158.1,2158.1,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
8188,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1710.9,1504.6,1504.6,1710.9,1945.6,1710.9,1710.9,1945.6,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,3000.0,2305.1,1710.9,3000.0,3000.0,2621.3,1945.6,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1710.9,1504.6,1504.6,1710.9,1945.6,1710.9,1710.9,1945.6,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1710.9,2253.4,1837.0,1726.2,1945.6,2562.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2209.6,2350.3,2298.7,2029.9,3000.0,3000.0,2423.0,2158.1,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
8293,500.0,500.0,500.0,500.0,1439.7,1423.4,1423.4,1439.7,1618.6,1423.4,1423.4,1618.6,1840.6,1618.6,1618.6,1840.6,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,3000.0,2180.7,1618.6,3000.0,3000.0,2479.8,1840.6,500.0,500.0,500.0,500.0,1439.7,1423.4,1423.4,1439.7,1618.6,1423.4,1423.4,1618.6,1840.6,1618.6,1618.6,1840.6,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1618.6,2180.7,1837.0,1726.2,1840.6,2479.8,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2209.6,2350.3,2298.7,2029.9,3000.0,3000.0,2423.0,2158.1,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
8396,500.0,500.0,500.0,500.0,1439.7,1343.1,1343.1,1439.7,1527.4,1343.1,1343.1,1527.4,1736.8,1527.4,1527.4,1736.8,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,3000.0,2057.8,1527.4,3000.0,3000.0,2340.0,1736.8,500.0,500.0,500.0,500.0,1439.7,1343.1,1343.1,1439.7,1527.4,1343.1,1343.1,1527.4,1736.8,1527.4,1527.4,1736.8,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1527.4,2057.8,1837.0,1726.2,1736.8,2340.0,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2209.6,2350.3,2298.7,2029.9,3000.0,3000.0,2423.0,2158.1,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
8502,500.0,500.0,500.0,500.0,1434.9,1261.8,1261.8,1434.9,1434.9,1261.8,1261.8,1434.9,1631.7,1434.9,1434.9,1631.7,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1434.9,3000.0,3000.0,1933.2,1434.9,3000.0,3000.0,2198.4,1631.7,500.0,500.0,500.0,500.0,1434.9,1261.8,1261.8,1434.9,1434.9,1261.8,1261.8,1434.9,1631.7,1434.9,1434.9,1631.7,500.0,500.0,500.0,500.0,1434.9,1439.7,1439.7,1439.7,1434.9,1933.2,1837.0,1726.2,1631.7,2198.4,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2209.6,2350.3,2298.7,2029.9,3000.0,3000.0,2423.0,2158.1,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
